Dataset,Transform,Sample_Index,Sample_ID,Member_Seed,Original_Prediction,Transformed_Prediction,Signed_Prediction_Change,Absolute_Prediction_Change
Test,mirror_y,52,randomness_0.6787,11,0.012770028784871101,0.01151321642100811,-0.0012568123638629913,0.0012568123638629913
Test,mirror_y,52,randomness_0.6787,42,0.012430974282324314,0.012154080905020237,-0.00027689337730407715,0.00027689337730407715
Test,mirror_y,52,randomness_0.6787,73,0.012549416162073612,0.011737283319234848,-0.0008121328428387642,0.0008121328428387642
Test,mirror_y,52,randomness_0.6787,101,0.012066938914358616,0.011584250256419182,-0.00048268865793943405,0.00048268865793943405
Test,mirror_y,52,randomness_0.6787,202,0.012497062794864178,0.01168297603726387,-0.0008140867576003075,0.0008140867576003075
Test,mirror_y,53,randomness_0.5836,11,0.02221773937344551,0.02300979197025299,0.0007920525968074799,0.0007920525968074799
Test,mirror_y,53,randomness_0.5836,42,0.021537641063332558,0.021385854110121727,-0.0001517869532108307,0.0001517869532108307
Test,mirror_y,53,randomness_0.5836,73,0.021594149991869926,0.021104030311107635,-0.000490119680762291,0.000490119680762291
Test,mirror_y,53,randomness_0.5836,101,0.021976567804813385,0.020536499097943306,-0.001440068706870079,0.001440068706870079
Test,mirror_y,53,randomness_0.5836,202,0.022037547081708908,0.021265681833028793,-0.0007718652486801147,0.0007718652486801147
Test,mirror_y,54,randomness_0.9790,11,0.0018837220268324018,0.0010433561401441693,-0.0008403658866882324,0.0008403658866882324
Test,mirror_y,54,randomness_0.9790,42,0.0017389963613823056,0.0012860718416050076,-0.000452924519777298,0.000452924519777298
Test,mirror_y,54,randomness_0.9790,73,0.002959267469123006,0.0020154037047177553,-0.0009438637644052505,0.0009438637644052505
Test,mirror_y,54,randomness_0.9790,101,0.0028991580475121737,0.0014491743640974164,-0.0014499836834147573,0.0014499836834147573
Test,mirror_y,54,randomness_0.9790,202,0.002367005916312337,0.002278848784044385,-8.815713226795197e-05,8.815713226795197e-05
Test,mirror_y,55,randomness_0.7417,11,0.01044039148837328,0.010198618285357952,-0.00024177320301532745,0.00024177320301532745
Test,mirror_y,55,randomness_0.7417,42,0.010196936316788197,0.009229888208210468,-0.0009670481085777283,0.0009670481085777283
Test,mirror_y,55,randomness_0.7417,73,0.010714810341596603,0.009445630945265293,-0.0012691793963313103,0.0012691793963313103
Test,mirror_y,55,randomness_0.7417,101,0.01106225699186325,0.010028829798102379,-0.0010334271937608719,0.0010334271937608719
Test,mirror_y,55,randomness_0.7417,202,0.010929333046078682,0.0099320188164711,-0.000997314229607582,0.000997314229607582
Test,mirror_y,56,randomness_0.0440,11,0.03464434668421745,0.034340452402830124,-0.0003038942813873291,0.0003038942813873291
Test,mirror_y,56,randomness_0.0440,42,0.0349883958697319,0.03493582829833031,-5.256757140159607e-05,5.256757140159607e-05
Test,mirror_y,56,randomness_0.0440,73,0.034599289298057556,0.034532684832811356,-6.660446524620056e-05,6.660446524620056e-05
Test,mirror_y,56,randomness_0.0440,101,0.0347803458571434,0.03512817248702049,0.00034782662987709045,0.00034782662987709045
Test,mirror_y,56,randomness_0.0440,202,0.03543275594711304,0.03524021431803703,-0.00019254162907600403,0.00019254162907600403
Test,mirror_y,57,randomness_0.0631,11,0.03613751754164696,0.035838667303323746,-0.00029885023832321167,0.00029885023832321167
Test,mirror_y,57,randomness_0.0631,42,0.036100804805755615,0.03596038371324539,-0.0001404210925102234,0.0001404210925102234
Test,mirror_y,57,randomness_0.0631,73,0.03612383082509041,0.03539864718914032,-0.0007251836359500885,0.0007251836359500885
Test,mirror_y,57,randomness_0.0631,101,0.03600423410534859,0.03600163385272026,-2.600252628326416e-06,2.600252628326416e-06
Test,mirror_y,57,randomness_0.0631,202,0.03676935285329819,0.03669643774628639,-7.291510701179504e-05,7.291510701179504e-05
Test,mirror_y,58,randomness_0.1101,11,0.03675873577594757,0.03669951483607292,-5.922093987464905e-05,5.922093987464905e-05
Test,mirror_y,58,randomness_0.1101,42,0.03708268702030182,0.037099000066518784,1.631304621696472e-05,1.631304621696472e-05
Test,mirror_y,58,randomness_0.1101,73,0.036841657012701035,0.0365443080663681,-0.0002973489463329315,0.0002973489463329315
Test,mirror_y,58,randomness_0.1101,101,0.03608911111950874,0.03581569716334343,-0.0002734139561653137,0.0002734139561653137
Test,mirror_y,58,randomness_0.1101,202,0.03716934472322464,0.037162426859140396,-6.917864084243774e-06,6.917864084243774e-06
Test,mirror_y,59,randomness_0.7648,11,0.017481956630945206,0.01476689800620079,-0.0027150586247444153,0.0027150586247444153
Test,mirror_y,59,randomness_0.7648,42,0.015695426613092422,0.015620395541191101,-7.503107190132141e-05,7.503107190132141e-05
Test,mirror_y,59,randomness_0.7648,73,0.017235353589057922,0.01586490496993065,-0.0013704486191272736,0.0013704486191272736
Test,mirror_y,59,randomness_0.7648,101,0.017290081828832626,0.015692276880145073,-0.0015978049486875534,0.0015978049486875534
Test,mirror_y,59,randomness_0.7648,202,0.016052046790719032,0.015760693699121475,-0.00029135309159755707,0.00029135309159755707
Test,mirror_y,60,randomness_0.3103,11,0.036936111748218536,0.03612947091460228,-0.0008066408336162567,0.0008066408336162567
Test,mirror_y,60,randomness_0.3103,42,0.036131519824266434,0.036065444350242615,-6.607547402381897e-05,6.607547402381897e-05
Test,mirror_y,60,randomness_0.3103,73,0.03598551079630852,0.03572649136185646,-0.0002590194344520569,0.0002590194344520569
Test,mirror_y,60,randomness_0.3103,101,0.035803887993097305,0.03552904352545738,-0.0002748444676399231,0.0002748444676399231
Test,mirror_y,60,randomness_0.3103,202,0.03635895997285843,0.03652720898389816,0.0001682490110397339,0.0001682490110397339
Test,mirror_y,61,randomness_0.0881,11,0.03813604637980461,0.03894174098968506,0.0008056946098804474,0.0008056946098804474
Test,mirror_y,61,randomness_0.0881,42,0.038178566843271255,0.03833698108792305,0.00015841424465179443,0.00015841424465179443
Test,mirror_y,61,randomness_0.0881,73,0.03809349611401558,0.03814705088734627,5.3554773330688477e-05,5.3554773330688477e-05
Test,mirror_y,61,randomness_0.0881,101,0.03805750980973244,0.038196854293346405,0.0001393444836139679,0.0001393444836139679
Test,mirror_y,61,randomness_0.0881,202,0.03894457966089249,0.03898679465055466,4.221498966217041e-05,4.221498966217041e-05
Test,mirror_y,62,randomness_0.1391,11,0.03751685470342636,0.036424655467271805,-0.0010921992361545563,0.0010921992361545563
Test,mirror_y,62,randomness_0.1391,42,0.03685641288757324,0.03671271726489067,-0.0001436956226825714,0.0001436956226825714
Test,mirror_y,62,randomness_0.1391,73,0.03694169968366623,0.03676966577768326,-0.0001720339059829712,0.0001720339059829712
Test,mirror_y,62,randomness_0.1391,101,0.03698011487722397,0.036857057362794876,-0.0001230575144290924,0.0001230575144290924
Test,mirror_y,62,randomness_0.1391,202,0.037636492401361465,0.03765449672937393,1.800432801246643e-05,1.800432801246643e-05
Test,mirror_y,63,randomness_0.6366,11,0.021512696519494057,0.019607078284025192,-0.0019056182354688644,0.0019056182354688644
Test,mirror_y,63,randomness_0.6366,42,0.02091808058321476,0.02017848752439022,-0.0007395930588245392,0.0007395930588245392
Test,mirror_y,63,randomness_0.6366,73,0.020967524498701096,0.020317839458584785,-0.0006496850401163101,0.0006496850401163101
Test,mirror_y,63,randomness_0.6366,101,0.020543653517961502,0.019004706293344498,-0.0015389472246170044,0.0015389472246170044
Test,mirror_y,63,randomness_0.6366,202,0.021297527477145195,0.02074192278087139,-0.0005556046962738037,0.0005556046962738037
Test,mirror_y,64,randomness_0.1982,11,0.03598073869943619,0.03603190556168556,5.116686224937439e-05,5.116686224937439e-05
Test,mirror_y,64,randomness_0.1982,42,0.035142362117767334,0.035196393728256226,5.40316104888916e-05,5.40316104888916e-05
Test,mirror_y,64,randomness_0.1982,73,0.035395942628383636,0.03527825325727463,-0.00011768937110900879,0.00011768937110900879
Test,mirror_y,64,randomness_0.1982,101,0.035755518823862076,0.035587605088949203,-0.00016791373491287231,0.00016791373491287231
Test,mirror_y,64,randomness_0.1982,202,0.03610794618725777,0.035984404385089874,-0.00012354180216789246,0.00012354180216789246
Test,mirror_y,65,randomness_0.2943,11,0.03586660698056221,0.03632264956831932,0.0004560425877571106,0.0004560425877571106
Test,mirror_y,65,randomness_0.2943,42,0.03522195667028427,0.03531116247177124,8.9205801486969e-05,8.9205801486969e-05
Test,mirror_y,65,randomness_0.2943,73,0.03500835597515106,0.03507901728153229,7.066130638122559e-05,7.066130638122559e-05
Test,mirror_y,65,randomness_0.2943,101,0.0358453243970871,0.03534333035349846,-0.0005019940435886383,0.0005019940435886383
Test,mirror_y,65,randomness_0.2943,202,0.035722434520721436,0.03619265928864479,0.0004702247679233551,0.0004702247679233551
Test,mirror_y,66,randomness_0.3123,11,0.03494073078036308,0.035171858966350555,0.00023112818598747253,0.00023112818598747253
Test,mirror_y,66,randomness_0.3123,42,0.03414106369018555,0.03382047638297081,-0.00032058730721473694,0.00032058730721473694
Test,mirror_y,66,randomness_0.3123,73,0.03393992409110069,0.03374631702899933,-0.00019360706210136414,0.00019360706210136414
Test,mirror_y,66,randomness_0.3123,101,0.034180741757154465,0.033780165016651154,-0.00040057674050331116,0.00040057674050331116
Test,mirror_y,66,randomness_0.3123,202,0.03524421527981758,0.034622836858034134,-0.0006213784217834473,0.0006213784217834473
Test,mirror_y,67,randomness_0.7497,11,0.011569732800126076,0.010165389627218246,-0.0014043431729078293,0.0014043431729078293
Test,mirror_y,67,randomness_0.7497,42,0.011463006027042866,0.012569188140332699,0.001106182113289833,0.001106182113289833
Test,mirror_y,67,randomness_0.7497,73,0.012337172403931618,0.013969051651656628,0.00163187924772501,0.00163187924772501
Test,mirror_y,67,randomness_0.7497,101,0.01143123209476471,0.013279534876346588,0.0018483027815818787,0.0018483027815818787
Test,mirror_y,67,randomness_0.7497,202,0.01158651802688837,0.012512187473475933,0.0009256694465875626,0.0009256694465875626
Test,mirror_y,68,randomness_0.3824,11,0.03396790847182274,0.03399844467639923,3.053620457649231e-05,3.053620457649231e-05
Test,mirror_y,68,randomness_0.3824,42,0.03425484150648117,0.03411956503987312,-0.00013527646660804749,0.00013527646660804749
Test,mirror_y,68,randomness_0.3824,73,0.034286171197891235,0.033868081867694855,-0.0004180893301963806,0.0004180893301963806
Test,mirror_y,68,randomness_0.3824,101,0.03424699977040291,0.033145952969789505,-0.0011010468006134033,0.0011010468006134033
Test,mirror_y,68,randomness_0.3824,202,0.03531750664114952,0.03457158803939819,-0.0007459186017513275,0.0007459186017513275
Test,mirror_y,69,randomness_0.1201,11,0.03742735832929611,0.03698660060763359,-0.00044075772166252136,0.00044075772166252136
Test,mirror_y,69,randomness_0.1201,42,0.037613123655319214,0.03758196160197258,-3.116205334663391e-05,3.116205334663391e-05
Test,mirror_y,69,randomness_0.1201,73,0.037451617419719696,0.03711759299039841,-0.00033402442932128906,0.00033402442932128906
Test,mirror_y,69,randomness_0.1201,101,0.03700729459524155,0.036962348967790604,-4.494562745094299e-05,4.494562745094299e-05
Test,mirror_y,69,randomness_0.1201,202,0.03822154551744461,0.03825436532497406,3.281980752944946e-05,3.281980752944946e-05
Test,mirror_y,70,randomness_0.8799,11,0.008326669223606586,0.007876851595938206,-0.00044981762766838074,0.00044981762766838074
Test,mirror_y,70,randomness_0.8799,42,0.008941945619881153,0.008994744159281254,5.279853940010071e-05,5.279853940010071e-05
Test,mirror_y,70,randomness_0.8799,73,0.008987694047391415,0.008041777648031712,-0.0009459163993597031,0.0009459163993597031
Test,mirror_y,70,randomness_0.8799,101,0.009403674863278866,0.008137009106576443,-0.001266665756702423,0.001266665756702423
Test,mirror_y,70,randomness_0.8799,202,0.008508932776749134,0.008502078242599964,-6.854534149169922e-06,6.854534149169922e-06
Test,mirror_y,71,randomness_0.4454,11,0.03205069154500961,0.033414408564567566,0.0013637170195579529,0.0013637170195579529
Test,mirror_y,71,randomness_0.4454,42,0.031045064330101013,0.03161441534757614,0.0005693510174751282,0.0005693510174751282
Test,mirror_y,71,randomness_0.4454,73,0.030299019068479538,0.031242676079273224,0.0009436570107936859,0.0009436570107936859
Test,mirror_y,71,randomness_0.4454,101,0.029446382075548172,0.032114192843437195,0.002667810767889023,0.002667810767889023
Test,mirror_y,71,randomness_0.4454,202,0.030480626970529556,0.031493764370679855,0.001013137400150299,0.001013137400150299
Test,mirror_y,72,randomness_0.6496,11,0.016182800754904747,0.01774558238685131,0.0015627816319465637,0.0015627816319465637
Test,mirror_y,72,randomness_0.6496,42,0.016482237726449966,0.017701195552945137,0.0012189578264951706,0.0012189578264951706
Test,mirror_y,72,randomness_0.6496,73,0.01606435514986515,0.01723935641348362,0.0011750012636184692,0.0011750012636184692
Test,mirror_y,72,randomness_0.6496,101,0.015695346519351006,0.016541196033358574,0.0008458495140075684,0.0008458495140075684
Test,mirror_y,72,randomness_0.6496,202,0.015928931534290314,0.01655876636505127,0.0006298348307609558,0.0006298348307609558
Test,mirror_y,73,randomness_0.0961,11,0.03634645789861679,0.036202237010002136,-0.00014422088861465454,0.00014422088861465454
Test,mirror_y,73,randomness_0.0961,42,0.035413626581430435,0.03530268743634224,-0.0001109391450881958,0.0001109391450881958
Test,mirror_y,73,randomness_0.0961,73,0.03558128699660301,0.03514298051595688,-0.0004383064806461334,0.0004383064806461334
Test,mirror_y,73,randomness_0.0961,101,0.036188025027513504,0.036225326359272,3.7301331758499146e-05,3.7301331758499146e-05
Test,mirror_y,73,randomness_0.0961,202,0.03623104840517044,0.036078643053770065,-0.00015240535140037537,0.00015240535140037537
Test,mirror_y,74,randomness_0.5345,11,0.020913314074277878,0.023281222209334373,0.0023679081350564957,0.0023679081350564957
Test,mirror_y,74,randomness_0.5345,42,0.021224742755293846,0.0212975163012743,7.277354598045349e-05,7.277354598045349e-05
Test,mirror_y,74,randomness_0.5345,73,0.021359166130423546,0.022599028423428535,0.0012398622930049896,0.0012398622930049896
Test,mirror_y,74,randomness_0.5345,101,0.021319231018424034,0.022070830687880516,0.0007515996694564819,0.0007515996694564819
Test,mirror_y,74,randomness_0.5345,202,0.021085983142256737,0.02288723923265934,0.0018012560904026031,0.0018012560904026031
Test,mirror_y,75,randomness_0.8168,11,0.01065211184322834,0.008936895988881588,-0.0017152158543467522,0.0017152158543467522
Test,mirror_y,75,randomness_0.8168,42,0.010875505395233631,0.00992984976619482,-0.0009456556290388107,0.0009456556290388107
Test,mirror_y,75,randomness_0.8168,73,0.011378880590200424,0.010651888325810432,-0.0007269922643899918,0.0007269922643899918
Test,mirror_y,75,randomness_0.8168,101,0.01202127244323492,0.011599989607930183,-0.0004212828353047371,0.0004212828353047371
Test,mirror_y,75,randomness_0.8168,202,0.011766381561756134,0.010172096081078053,-0.0015942854806780815,0.0015942854806780815
Test,mirror_y,76,randomness_0.1011,11,0.034005723893642426,0.03518982604146004,0.0011841021478176117,0.0011841021478176117
Test,mirror_y,76,randomness_0.1011,42,0.03554697334766388,0.03581254556775093,0.0002655722200870514,0.0002655722200870514
Test,mirror_y,76,randomness_0.1011,73,0.035042718052864075,0.035379596054553986,0.0003368780016899109,0.0003368780016899109
Test,mirror_y,76,randomness_0.1011,101,0.03452134504914284,0.03491389378905296,0.00039254873991012573,0.00039254873991012573
Test,mirror_y,76,randomness_0.1011,202,0.036016494035720825,0.03675689175724983,0.000740397721529007,0.000740397721529007
Test,mirror_y,77,randomness_0.0721,11,0.03899867460131645,0.038773175328969955,-0.00022549927234649658,0.00022549927234649658
Test,mirror_y,77,randomness_0.0721,42,0.038254596292972565,0.03822881355881691,-2.5782734155654907e-05,2.5782734155654907e-05
Test,mirror_y,77,randomness_0.0721,73,0.038082022219896317,0.037943992763757706,-0.00013802945613861084,0.00013802945613861084
Test,mirror_y,77,randomness_0.0721,101,0.03850826993584633,0.03872202709317207,0.00021375715732574463,0.00021375715732574463
Test,mirror_y,77,randomness_0.0721,202,0.038974836468696594,0.03867259994149208,-0.00030223652720451355,0.00030223652720451355
Test,mirror_y,78,randomness_0.7167,11,0.012272180058062077,0.010394550859928131,-0.0018776291981339455,0.0018776291981339455
Test,mirror_y,78,randomness_0.7167,42,0.01134672574698925,0.01129086036235094,-5.586538463830948e-05,5.586538463830948e-05
Test,mirror_y,78,randomness_0.7167,73,0.011057645082473755,0.01048640813678503,-0.0005712369456887245,0.0005712369456887245
Test,mirror_y,78,randomness_0.7167,101,0.012573488987982273,0.011981847696006298,-0.000591641291975975,0.000591641291975975
Test,mirror_y,78,randomness_0.7167,202,0.011020059697329998,0.011390447616577148,0.0003703879192471504,0.0003703879192471504
Test,mirror_y,79,randomness_0.8238,11,0.010794133879244328,0.013149156235158443,0.002355022355914116,0.002355022355914116
Test,mirror_y,79,randomness_0.8238,42,0.011865364387631416,0.012968852184712887,0.0011034877970814705,0.0011034877970814705
Test,mirror_y,79,randomness_0.8238,73,0.012555522844195366,0.01431410014629364,0.0017585773020982742,0.0017585773020982742
Test,mirror_y,79,randomness_0.8238,101,0.012786805629730225,0.01392380427569151,0.0011369986459612846,0.0011369986459612846
Test,mirror_y,79,randomness_0.8238,202,0.011773964390158653,0.01316999364644289,0.001396029256284237,0.001396029256284237
Test,mirror_y,80,randomness_0.7407,11,0.014477897435426712,0.014808813109993935,0.0003309156745672226,0.0003309156745672226
Test,mirror_y,80,randomness_0.7407,42,0.014248574152588844,0.01426638476550579,1.781061291694641e-05,1.781061291694641e-05
Test,mirror_y,80,randomness_0.7407,73,0.01435738243162632,0.01420306321233511,-0.00015431921929121017,0.00015431921929121017
Test,mirror_y,80,randomness_0.7407,101,0.01462711300700903,0.015071015805006027,0.00044390279799699783,0.00044390279799699783
Test,mirror_y,80,randomness_0.7407,202,0.013362931087613106,0.014055518433451653,0.0006925873458385468,0.0006925873458385468
Test,mirror_y,81,randomness_0.0390,11,0.0359405018389225,0.03587637096643448,-6.413087248802185e-05,6.413087248802185e-05
Test,mirror_y,81,randomness_0.0390,42,0.03738287463784218,0.037478093057870865,9.521842002868652e-05,9.521842002868652e-05
Test,mirror_y,81,randomness_0.0390,73,0.0371023565530777,0.03751642256975174,0.00041406601667404175,0.00041406601667404175
Test,mirror_y,81,randomness_0.0390,101,0.03657395765185356,0.03663167729973793,5.7719647884368896e-05,5.7719647884368896e-05
Test,mirror_y,81,randomness_0.0390,202,0.03776824474334717,0.03789059817790985,0.0001223534345626831,0.0001223534345626831
Test,mirror_y,82,randomness_0.9249,11,0.007798383943736553,0.008668824099004269,0.0008704401552677155,0.0008704401552677155
Test,mirror_y,82,randomness_0.9249,42,0.008281302638351917,0.008399964310228825,0.00011866167187690735,0.00011866167187690735
Test,mirror_y,82,randomness_0.9249,73,0.00822113174945116,0.008214573375880718,-6.5583735704422e-06,6.5583735704422e-06
Test,mirror_y,82,randomness_0.9249,101,0.008806920610368252,0.008797586895525455,-9.333714842796326e-06,9.333714842796326e-06
Test,mirror_y,82,randomness_0.9249,202,0.008878196589648724,0.008765443228185177,-0.00011275336146354675,0.00011275336146354675
Test,mirror_y,83,randomness_0.3654,11,0.03418976068496704,0.03408706560730934,-0.00010269507765769958,0.00010269507765769958
Test,mirror_y,83,randomness_0.3654,42,0.03295319154858589,0.03336111828684807,0.0004079267382621765,0.0004079267382621765
Test,mirror_y,83,randomness_0.3654,73,0.03333060443401337,0.033902592957019806,0.0005719885230064392,0.0005719885230064392
Test,mirror_y,83,randomness_0.3654,101,0.03336603194475174,0.03313697129487991,-0.00022906064987182617,0.00022906064987182617
Test,mirror_y,83,randomness_0.3654,202,0.034073732793331146,0.03380146622657776,-0.00027226656675338745,0.00027226656675338745
Test,mirror_y,84,randomness_0.8298,11,0.012272707186639309,0.01109783723950386,-0.0011748699471354485,0.0011748699471354485
Test,mirror_y,84,randomness_0.8298,42,0.01151040568947792,0.011989091522991657,0.0004786858335137367,0.0004786858335137367
Test,mirror_y,84,randomness_0.8298,73,0.011909698136150837,0.012975943274796009,0.0010662451386451721,0.0010662451386451721
Test,mirror_y,84,randomness_0.8298,101,0.012106675654649734,0.012546836398541927,0.00044016074389219284,0.00044016074389219284
Test,mirror_y,84,randomness_0.8298,202,0.012274726293981075,0.011906309053301811,-0.00036841724067926407,0.00036841724067926407
Test,mirror_y,85,randomness_0.5485,11,0.02371939830482006,0.021834425628185272,-0.0018849726766347885,0.0018849726766347885
Test,mirror_y,85,randomness_0.5485,42,0.023887595161795616,0.02257220447063446,-0.0013153906911611557,0.0013153906911611557
Test,mirror_y,85,randomness_0.5485,73,0.023845471441745758,0.022300828248262405,-0.0015446431934833527,0.0015446431934833527
Test,mirror_y,85,randomness_0.5485,101,0.023107126355171204,0.02145373448729515,-0.0016533918678760529,0.0016533918678760529
Test,mirror_y,85,randomness_0.5485,202,0.02289588563144207,0.021671237424016,-0.0012246482074260712,0.0012246482074260712
Test,mirror_y,86,randomness_0.7678,11,0.011320014484226704,0.010441296733915806,-0.0008787177503108978,0.0008787177503108978
Test,mirror_y,86,randomness_0.7678,42,0.013742686249315739,0.012624859809875488,-0.0011178264394402504,0.0011178264394402504
Test,mirror_y,86,randomness_0.7678,73,0.01311427541077137,0.013056845404207706,-5.743000656366348e-05,5.743000656366348e-05
Test,mirror_y,86,randomness_0.7678,101,0.013145308941602707,0.012502489611506462,-0.0006428193300962448,0.0006428193300962448
Test,mirror_y,86,randomness_0.7678,202,0.013332930393517017,0.012319925241172314,-0.0010130051523447037,0.0010130051523447037
Test,mirror_y,87,randomness_0.6877,11,0.014780081808567047,0.014607132412493229,-0.0001729493960738182,0.0001729493960738182
Test,mirror_y,87,randomness_0.6877,42,0.013037482276558876,0.012473586946725845,-0.0005638953298330307,0.0005638953298330307
Test,mirror_y,87,randomness_0.6877,73,0.013825168833136559,0.012558377347886562,-0.0012667914852499962,0.0012667914852499962
Test,mirror_y,87,randomness_0.6877,101,0.013940314762294292,0.013100327923893929,-0.0008399868384003639,0.0008399868384003639
Test,mirror_y,87,randomness_0.6877,202,0.013784599490463734,0.012796974740922451,-0.0009876247495412827,0.0009876247495412827
Test,mirror_y,88,randomness_0.9489,11,0.005857544951140881,0.006405024789273739,0.0005474798381328583,0.0005474798381328583
Test,mirror_y,88,randomness_0.9489,42,0.006249970756471157,0.0065533993765711784,0.00030342862010002136,0.00030342862010002136
Test,mirror_y,88,randomness_0.9489,73,0.006712674163281918,0.006990433670580387,0.00027775950729846954,0.00027775950729846954
Test,mirror_y,88,randomness_0.9489,101,0.008568950928747654,0.008176556788384914,-0.00039239414036273956,0.00039239414036273956
Test,mirror_y,88,randomness_0.9489,202,0.006723326630890369,0.007135146297514439,0.0004118196666240692,0.0004118196666240692
Test,mirror_y,89,randomness_0.0541,11,0.03440655767917633,0.03436524048447609,-4.131719470024109e-05,4.131719470024109e-05
Test,mirror_y,89,randomness_0.0541,42,0.035535089671611786,0.03552297502756119,-1.2114644050598145e-05,1.2114644050598145e-05
Test,mirror_y,89,randomness_0.0541,73,0.03504885360598564,0.035126447677612305,7.759407162666321e-05,7.759407162666321e-05
Test,mirror_y,89,randomness_0.0541,101,0.03442852571606636,0.03425900638103485,-0.0001695193350315094,0.0001695193350315094
Test,mirror_y,89,randomness_0.0541,202,0.03593463450670242,0.03617233410477638,0.00023769959807395935,0.00023769959807395935
Test,mirror_y,90,randomness_0.3714,11,0.03411705046892166,0.033671170473098755,-0.0004458799958229065,0.0004458799958229065
Test,mirror_y,90,randomness_0.3714,42,0.033387549221515656,0.03305932134389877,-0.0003282278776168823,0.0003282278776168823
Test,mirror_y,90,randomness_0.3714,73,0.03394148498773575,0.03358818218111992,-0.00035330280661582947,0.00035330280661582947
Test,mirror_y,90,randomness_0.3714,101,0.03361687436699867,0.03302380070090294,-0.0005930736660957336,0.0005930736660957336
Test,mirror_y,90,randomness_0.3714,202,0.03326134383678436,0.03329910337924957,3.775954246520996e-05,3.775954246520996e-05
Test,mirror_y,91,randomness_0.2472,11,0.04043589532375336,0.040819089859724045,0.00038319453597068787,0.00038319453597068787
Test,mirror_y,91,randomness_0.2472,42,0.040227703750133514,0.04028242453932762,5.4720789194107056e-05,5.4720789194107056e-05
Test,mirror_y,91,randomness_0.2472,73,0.03975054249167442,0.039965491741895676,0.00021494925022125244,0.00021494925022125244
Test,mirror_y,91,randomness_0.2472,101,0.03949183225631714,0.03981099650263786,0.0003191642463207245,0.0003191642463207245
Test,mirror_y,91,randomness_0.2472,202,0.04044422507286072,0.04008844494819641,-0.00035578012466430664,0.00035578012466430664
Test,mirror_y,92,randomness_0.3514,11,0.030833562836050987,0.03087870590388775,4.5143067836761475e-05,4.5143067836761475e-05
Test,mirror_y,92,randomness_0.3514,42,0.029666781425476074,0.03050888516008854,0.0008421037346124649,0.0008421037346124649
Test,mirror_y,92,randomness_0.3514,73,0.029892995953559875,0.030736643821001053,0.0008436478674411774,0.0008436478674411774
Test,mirror_y,92,randomness_0.3514,101,0.030633827671408653,0.030751723796129227,0.00011789612472057343,0.00011789612472057343
Test,mirror_y,92,randomness_0.3514,202,0.030763279646635056,0.031602904200553894,0.0008396245539188385,0.0008396245539188385
Test,mirror_y,93,randomness_0.4995,11,0.027987923473119736,0.029560636729002,0.0015727132558822632,0.0015727132558822632
Test,mirror_y,93,randomness_0.4995,42,0.02695554681122303,0.026935096830129623,-2.0449981093406677e-05,2.0449981093406677e-05
Test,mirror_y,93,randomness_0.4995,73,0.02751961164176464,0.027629468590021133,0.00010985694825649261,0.00010985694825649261
Test,mirror_y,93,randomness_0.4995,101,0.02724420838057995,0.027021057903766632,-0.00022315047681331635,0.00022315047681331635
Test,mirror_y,93,randomness_0.4995,202,0.026493895798921585,0.026978978887200356,0.00048508308827877045,0.00048508308827877045
Test,mirror_y,94,randomness_0.0761,11,0.03435453027486801,0.03363211452960968,-0.0007224157452583313,0.0007224157452583313
Test,mirror_y,94,randomness_0.0761,42,0.033697858452796936,0.03377458080649376,7.672235369682312e-05,7.672235369682312e-05
Test,mirror_y,94,randomness_0.0761,73,0.03372708708047867,0.03338680788874626,-0.0003402791917324066,0.0003402791917324066
Test,mirror_y,94,randomness_0.0761,101,0.03357212245464325,0.033932190388441086,0.0003600679337978363,0.0003600679337978363
Test,mirror_y,94,randomness_0.0761,202,0.03439154475927353,0.03474588692188263,0.00035434216260910034,0.00035434216260910034
Test,mirror_y,95,randomness_0.2132,11,0.03298574686050415,0.03358610346913338,0.0006003566086292267,0.0006003566086292267
Test,mirror_y,95,randomness_0.2132,42,0.033930908888578415,0.03447427228093147,0.0005433633923530579,0.0005433633923530579
Test,mirror_y,95,randomness_0.2132,73,0.033906418830156326,0.034470949321985245,0.0005645304918289185,0.0005645304918289185
Test,mirror_y,95,randomness_0.2132,101,0.032840877771377563,0.03334176912903786,0.0005008913576602936,0.0005008913576602936
Test,mirror_y,95,randomness_0.2132,202,0.03408335894346237,0.03453364968299866,0.0004502907395362854,0.0004502907395362854
Test,mirror_y,96,randomness_0.8849,11,0.010332096368074417,0.008142680861055851,-0.002189415507018566,0.002189415507018566
Test,mirror_y,96,randomness_0.8849,42,0.0072460295632481575,0.007741888053715229,0.0004958584904670715,0.0004958584904670715
Test,mirror_y,96,randomness_0.8849,73,0.007696176879107952,0.006638570688664913,-0.001057606190443039,0.001057606190443039
Test,mirror_y,96,randomness_0.8849,101,0.008646828122437,0.006598544307053089,-0.002048283815383911,0.002048283815383911
Test,mirror_y,96,randomness_0.8849,202,0.009259537793695927,0.00845771748572588,-0.000801820307970047,0.000801820307970047
Test,mirror_y,97,randomness_0.6266,11,0.016289684921503067,0.017376361414790154,0.0010866764932870865,0.0010866764932870865
Test,mirror_y,97,randomness_0.6266,42,0.015840571373701096,0.01676415652036667,0.0009235851466655731,0.0009235851466655731
Test,mirror_y,97,randomness_0.6266,73,0.01659848913550377,0.017555085942149162,0.0009565968066453934,0.0009565968066453934
