Sample_ID,Randomness_Value,Actual_Stiffness,Node_Count,Edge_Count,Graph_Density,Total_Edge_Weight,Mean_Edge_Weight,Std_Edge_Weight,Mean_Degree,Std_Degree,Mean_Weighted_Degree,Std_Weighted_Degree,Mean_Center_Distance,Std_Center_Distance,Dataset,Split_Seed,Predicted_Stiffness,Residual,Absolute_Error,Squared_Error,Absolute_Percent_Error,Ensemble_Std,Member_Prediction_Min,Member_Prediction_Max,Member_Prediction_Range,Stiffness_Bin
randomness_0.6196,0.6196,0.025441924110055,121.0,274.0,0.03774104683195592,274.0,1.0,0.0,4.52892541885376,1.483096957206726,4.52892541885376,1.483096957206726,136.49806213378906,50.683128356933594,Test,73,0.021518714353442193,-0.0039232097566128075,0.0039232097566128075,1.5391574794381924e-05,15.42025571510254,0.0006282340996970917,0.020515279844403267,0.022356444969773293,0.0018411651253700256,Q3
randomness_0.7367,0.7367,0.0123873362924996,121.0,257.0,0.03539944903581267,257.0,1.0,0.0,4.247933864593506,1.392310619354248,4.247933864593506,1.392310619354248,137.06491088867188,50.22718811035156,Test,73,0.011494271457195282,-0.0008930648353043177,0.0008930648353043177,7.975648000571281e-07,7.209498589660951,0.00042395275178921146,0.01114602293819189,0.012305407784879208,0.001159384846687317,Q2
randomness_0.3433,0.3433,0.0279942501336336,121.0,285.0,0.03925619834710744,285.0,1.0,0.0,4.7107439041137695,1.3075623512268066,4.7107439041137695,1.3075623512268066,136.59483337402344,50.54265213012695,Test,73,0.030377283692359924,0.0023830335587263253,0.0023830335587263253,5.678848942015854e-06,8.512582217243382,0.00034431172548173483,0.029849814251065254,0.03082638420164585,0.000976569950580597,Q3
randomness_0.7137,0.7137,0.0145639242054396,120.0,261.0,0.0365546218487395,261.0,1.0,0.0,4.349999904632568,1.3456721305847168,4.349999904632568,1.3456721305847168,135.51292419433594,50.62693405151367,Test,73,0.015232698060572147,0.0006687738551325473,0.0006687738551325473,4.4725846930884944e-07,4.591989395844023,0.000666802147215521,0.01457242388278246,0.016375336796045303,0.001802912913262844,Q2
randomness_0.5716,0.5716,0.030594193804088,121.0,282.0,0.03884297520661157,282.0,1.0,0.0,4.661157131195068,1.4290591478347778,4.661157131195068,1.4290591478347778,136.63247680664062,50.43754959106445,Test,73,0.02654784582555294,-0.004046347978535061,0.004046347978535061,1.637293196339477e-05,13.225868949010799,0.00033190851994023925,0.026084495708346367,0.02696617878973484,0.0008816830813884735,Q3
randomness_0.9760,0.976,0.0153897682021949,119.0,255.0,0.03631961259079903,255.0,1.0,0.0,4.285714149475098,1.4617985486984253,4.285714149475098,1.4617985486984253,134.77430725097656,51.44819641113281,Test,73,0.013970248587429523,-0.0014195196147653768,0.0014195196147653768,2.015035936703644e-06,9.223788143624697,0.0008045472247028522,0.012797359377145767,0.015165802091360092,0.002368442714214325,Q2
randomness_0.4154,0.4154,0.0372808482497931,121.0,297.0,0.04090909090909091,297.0,1.0,0.0,4.909090995788574,1.2727272510528564,4.909090995788574,1.2727272510528564,136.829833984375,50.83790969848633,Test,73,0.03479739874601364,-0.0024834495037794613,0.0024834495037794613,6.1675214378224524e-06,6.661461904352575,8.999702400821703e-05,0.03469860926270485,0.03495563939213753,0.0002570301294326782,Q5
randomness_0.7297,0.7297,0.0100332590975953,120.0,250.0,0.0350140056022409,250.0,1.0,0.0,4.166666507720947,1.4794894456863403,4.166666507720947,1.4794894456863403,136.2440948486328,50.5868034362793,Test,73,0.009384415112435818,-0.0006488439851594831,0.0006488439851594831,4.2099851707763956e-07,6.466931421266629,0.00038749964739197523,0.008945713751018047,0.00996850710362196,0.0010227933526039124,Q1
randomness_0.9610,0.961,0.0072962281871177,120.0,251.0,0.03515406162464986,251.0,1.0,0.0,4.183333396911621,1.347734808921814,4.183333396911621,1.347734808921814,136.85853576660156,49.190059661865234,Test,73,0.010869264975190163,0.003573036788072463,0.003573036788072463,1.2766591888919183e-05,48.971012096099955,0.0006387079739156282,0.010097461752593517,0.011907593347132206,0.0018101315945386887,Q1
randomness_0.2813,0.2813,0.0345584027469158,121.0,300.0,0.04132231404958678,300.0,1.0,0.0,4.958677768707275,1.2491101026535034,4.958677768707275,1.2491101026535034,135.93487548828125,50.759788513183594,Test,73,0.03791276514530182,0.0033543623983860182,0.0033543623983860182,1.1251747099706001e-05,9.70635831450683,0.0003445705251656988,0.03747574985027313,0.038292840123176575,0.0008170902729034424,Q4
randomness_0.9079,0.9079,0.0027059519152831,121.0,236.0,0.032506887052341595,236.0,1.0,0.0,3.9008264541625977,1.5449461936950684,3.9008264541625977,1.5449461936950684,136.37925720214844,52.31853103637695,Test,73,0.004320325236767531,0.0016143733214844308,0.0016143733214844308,2.606201221120673e-06,59.660089019561646,0.0009719488768859312,0.003513749223202467,0.006205310579389334,0.0026915613561868668,Q1
randomness_0.3123,0.3123,0.0371439211070538,121.0,293.0,0.04035812672176309,293.0,1.0,0.0,4.84297513961792,1.3423075675964355,4.84297513961792,1.3423075675964355,136.6254425048828,50.73371505737305,Test,73,0.03454284593462944,-0.002601075172424361,0.002601075172424361,6.765592052602419e-06,7.002694101486245,0.00026569664762651383,0.034200701862573624,0.03495171293616295,0.000751011073589325,Q5
randomness_0.0170,0.017,0.0380104511976242,121.0,305.0,0.04201101928374656,305.0,1.0,0.0,5.041322231292725,1.3261308670043945,5.041322231292725,1.3261308670043945,135.977294921875,50.82828903198242,Test,73,0.04232335835695267,0.004312907159328465,0.004312907159328465,1.8601168164986727e-05,11.346635000212883,0.0002526185137256262,0.042053837329149246,0.04271440953016281,0.0006605722010135651,Q5
randomness_0.8519,0.8519,0.012309363629703,119.0,256.0,0.03646204244409628,256.0,1.0,0.0,4.302521228790283,1.4982041120529175,4.302521228790283,1.4982041120529175,134.78204345703125,48.783287048339844,Test,73,0.011157217249274255,-0.0011521463804287455,0.0011521463804287455,1.3274412819350597e-06,9.359918311687283,0.0005777371526526709,0.010551778599619865,0.01222533080726862,0.0016735522076487541,Q2
randomness_0.7127,0.7127,0.0167857047009338,121.0,275.0,0.03787878787878788,275.0,1.0,0.0,4.545454502105713,1.3545149564743042,4.545454502105713,1.3545149564743042,134.3776092529297,51.79045867919922,Test,73,0.020943357422947884,0.004157652722014085,0.004157652722014085,1.7286076156871133e-05,24.769009082965653,0.00037406776082695933,0.02033325284719467,0.021382324397563934,0.0010490715503692627,Q2
randomness_0.2382,0.2382,0.0364261426031589,121.0,296.0,0.04077134986225895,296.0,1.0,0.0,4.892561912536621,1.3533042669296265,4.892561912536621,1.3533042669296265,135.91165161132812,50.899261474609375,Test,73,0.036739952862262726,0.00031381025910382637,0.00031381025910382637,9.847687871881064e-08,0.8614973661158746,0.0003221130356050337,0.03617626056075096,0.037024229764938354,0.0008479692041873932,Q5
randomness_0.7738,0.7738,0.0231365946400238,121.0,267.0,0.03677685950413223,267.0,1.0,0.0,4.4132232666015625,1.3886756896972656,4.4132232666015625,1.3886756896972656,135.36097717285156,51.37855529785156,Test,73,0.01715756133198738,-0.005979033308036421,0.005979033308036421,3.574883929860895e-05,25.84232209217748,0.0004595069503225038,0.016353275626897812,0.01769525185227394,0.0013419762253761292,Q3
randomness_0.0370,0.037,0.035187853127718,121.0,292.0,0.04022038567493113,292.0,1.0,0.0,4.826446056365967,1.3278809785842896,4.826446056365967,1.3278809785842896,136.04434204101562,50.8275032043457,Test,73,0.03577221557497978,0.0005843624472617812,0.0005843624472617812,3.41479469769778e-07,1.6606936636366432,0.00032529200182759485,0.03542817011475563,0.03629148378968239,0.0008633136749267578,Q4
randomness_0.1652,0.1652,0.0352230176329613,121.0,289.0,0.03980716253443526,289.0,1.0,0.0,4.776859283447266,1.2951760292053223,4.776859283447266,1.2951760292053223,136.0041046142578,50.963932037353516,Test,73,0.034056223928928375,-0.0011667937040329215,0.0011667937040329215,1.361407547770865e-06,3.3125887060313914,0.0008083553224963403,0.033232346177101135,0.03554293140769005,0.002310585230588913,Q4
randomness_0.6557,0.6557,0.0222099842678782,121.0,263.0,0.03622589531680441,263.0,1.0,0.0,4.347107410430908,1.3092849254608154,4.347107410430908,1.3092849254608154,136.85304260253906,51.00786209106445,Test,73,0.0165799081325531,-0.0056300761353251,0.0056300761353251,3.1697757289557206e-05,25.349302671356465,0.0008567965364931066,0.01572735793888569,0.018206579610705376,0.002479221671819687,Q3
randomness_0.3594,0.3594,0.0425106521695852,121.0,301.0,0.04146005509641873,301.0,1.0,0.0,4.97520637512207,1.3140236139297485,4.97520637512207,1.3140236139297485,135.86325073242188,50.618797302246094,Test,73,0.03748656064271927,-0.005024091526865934,0.005024091526865934,2.5241495670326074e-05,11.818429665166336,0.0003272669767036768,0.03714093938469887,0.038067664951086044,0.0009267255663871765,Q5
randomness_0.5976,0.5976,0.0224560204893351,121.0,267.0,0.03677685950413223,267.0,1.0,0.0,4.4132232666015625,1.4297281503677368,4.4132232666015625,1.4297281503677368,135.9866943359375,50.56615447998047,Test,73,0.018510788306593896,-0.003945232182741204,0.003945232182741204,1.5564856975736924e-05,17.568705838217813,0.0005186220274110736,0.017627336084842682,0.019181564450263977,0.0015542283654212952,Q3
randomness_0.0591,0.0591,0.0382420890033245,121.0,295.0,0.040633608815427,295.0,1.0,0.0,4.876032829284668,1.4577817916870117,4.876032829284668,1.4577817916870117,135.9323272705078,50.856510162353516,Test,73,0.037481822073459625,-0.0007602669298648751,0.0007602669298648751,5.780058046461629e-07,1.988037133114728,0.0004884836861812464,0.03670215606689453,0.038217876106500626,0.0015157200396060944,Q5
randomness_0.6827,0.6827,0.0197919749462459,120.0,262.0,0.03669467787114846,262.0,1.0,0.0,4.366666793823242,1.2445436716079712,4.366666793823242,1.2445436716079712,135.23995971679688,50.20380783081055,Test,73,0.01555261705070734,-0.004239357895538561,0.004239357895538561,1.7972155366465136e-05,21.41957994112494,0.0007417430871110423,0.014810592867434025,0.016971902921795845,0.0021613100543618202,Q2
randomness_0.3894,0.3894,0.0324053633958101,121.0,286.0,0.03939393939393939,286.0,1.0,0.0,4.7272725105285645,1.4083575010299683,4.7272725105285645,1.4083575010299683,136.3699951171875,50.7353630065918,Test,73,0.03023376241326332,-0.0021716009825467793,0.0021716009825467793,4.715850827398137e-06,6.701362845471313,0.00023769368997223224,0.02990085631608963,0.030498333275318146,0.0005974769592285156,Q4
randomness_0.0911,0.0911,0.0398575376719236,121.0,297.0,0.04090909090909091,297.0,1.0,0.0,4.909090995788574,1.2984415292739868,4.909090995788574,1.2984415292739868,136.0077362060547,50.763675689697266,Test,73,0.03762502893805504,-0.0022325087338685573,0.0022325087338685573,4.984095246799389e-06,5.6012209089403395,0.0003269778092856312,0.03728668391704559,0.03823243826627731,0.00094575434923172,Q5
randomness_0.2022,0.2022,0.039508280903101,121.0,297.0,0.04090909090909091,297.0,1.0,0.0,4.909090995788574,1.3545149564743042,4.909090995788574,1.3545149564743042,136.30296325683594,50.69550323486328,Test,73,0.037270727753639224,-0.0022375531494617726,0.0022375531494617726,5.006644096666298e-06,5.663504202953431,0.00039577524659780973,0.03656907007098198,0.03766212239861488,0.001093052327632904,Q5
randomness_0.7628,0.7628,0.0022252250055316,119.0,244.0,0.034752884204529266,244.0,1.0,0.0,4.1008405685424805,1.4224783182144165,4.1008405685424805,1.4224783182144165,135.93711853027344,50.05459976196289,Test,73,0.006670850794762373,0.004445625789230773,0.004445625789230773,1.976358865787373e-05,199.78320296507388,0.0005351749394056173,0.0061204503290355206,0.0076756603084504604,0.0015552099794149399,Q1
randomness_0.6266,0.6266,0.022753084848221,121.0,264.0,0.03636363636363636,264.0,1.0,0.0,4.363636493682861,1.3545149564743042,4.363636493682861,1.3545149564743042,135.57286071777344,51.223941802978516,Test,73,0.016369640082120895,-0.0063834447661001055,0.0063834447661001055,4.074836708185083e-05,28.0552936390039,0.00031187899870995406,0.016077132895588875,0.0168905071914196,0.0008133742958307266,Q3
randomness_0.3153,0.3153,0.0324775107204914,121.0,293.0,0.04035812672176309,293.0,1.0,0.0,4.84297513961792,1.443184494972229,4.84297513961792,1.443184494972229,135.920166015625,50.65705490112305,Test,73,0.0356631226837635,0.003185611963272106,0.003185611963272106,1.014812358054236e-05,9.808670346345764,0.00043064286908189197,0.03506886586546898,0.036231379956007004,0.001162514090538025,Q4
randomness_0.5686,0.5686,0.0255786359884074,120.0,280.0,0.0392156862745098,280.0,1.0,0.0,4.666666507720947,1.3249738216400146,4.666666507720947,1.3249738216400146,135.8154296875,50.70600891113281,Test,73,0.025149725377559662,-0.00042891061084773807,0.00042891061084773807,1.839643120977798e-07,1.676831442623158,0.0004460053873986133,0.024650124832987785,0.025968125090003014,0.0013180002570152283,Q3
randomness_0.2913,0.2913,0.0380726344883442,121.0,301.0,0.04146005509641873,301.0,1.0,0.0,4.97520637512207,1.3327583074569702,4.97520637512207,1.3327583074569702,135.99325561523438,50.70749282836914,Test,73,0.03900268748402595,0.000930052995681753,0.000930052995681753,8.649985747766028e-07,2.4428385589299983,0.0004954847765578867,0.03816849738359451,0.03958109766244888,0.0014126002788543701,Q5
randomness_0.4925,0.4925,0.0303699512159228,121.0,288.0,0.03966942148760331,288.0,1.0,0.0,4.760330677032471,1.3546662330627441,4.760330677032471,1.3546662330627441,136.5926513671875,51.0213508605957,Test,73,0.03082435019314289,0.00045439897722009126,0.00045439897722009126,2.0647843049866503e-07,1.4962124041274467,0.00039339020366183016,0.03039504773914814,0.03145362436771393,0.0010585766285657883,Q3
randomness_0.5415,0.5415,0.0272711990005614,121.0,278.0,0.03829201101928375,278.0,1.0,0.0,4.595041275024414,1.4175902605056763,4.595041275024414,1.4175902605056763,136.1258087158203,51.01486587524414,Test,73,0.024064870551228523,-0.003206328449332878,0.003206328449332878,1.0280542125001378e-05,11.75719648141203,0.00034604337934474895,0.023628804832696915,0.024532675743103027,0.0009038709104061127,Q3
randomness_0.4414,0.4414,0.0278060588985682,121.0,289.0,0.03980716253443526,289.0,1.0,0.0,4.776859283447266,1.2823505401611328,4.776859283447266,1.2823505401611328,135.88079833984375,50.200923919677734,Test,73,0.030695682391524315,0.0028896234929561143,0.0028896234929561143,8.349923931043895e-06,10.392064202614876,0.00012151198767643257,0.030532920733094215,0.030843710526823997,0.0003107897937297821,Q3
randomness_0.1832,0.1832,0.0361501201987267,121.0,297.0,0.04090909090909091,297.0,1.0,0.0,4.909090995788574,1.2398346662521362,4.909090995788574,1.2398346662521362,136.08056640625,50.78299331665039,Test,73,0.03651043921709061,0.00036031901836390545,0.00036031901836390545,1.2982979499472843e-07,0.996729793381425,0.00032762709549579176,0.03608454018831253,0.03693389147520065,0.0008493512868881226,Q4
randomness_0.2653,0.2653,0.0342293921858072,121.0,293.0,0.04035812672176309,293.0,1.0,0.0,4.84297513961792,1.285701870918274,4.84297513961792,1.285701870918274,136.23080444335938,50.80900192260742,Test,73,0.03536528944969177,0.0011358972638845707,0.0011358972638845707,1.290262594100454e-06,3.3184850543608446,0.0008454234598509056,0.03451145812869072,0.03693879023194313,0.002427332103252411,Q4
randomness_0.5115,0.5115,0.0314277773958194,121.0,292.0,0.04022038567493113,292.0,1.0,0.0,4.826446056365967,1.327880859375,4.826446056365967,1.327880859375,136.74826049804688,50.494510650634766,Test,73,0.03080373853445053,-0.0006240388613688724,0.0006240388613688724,3.894245004985588e-07,1.9856283615267163,0.00024761439971627636,0.030566854402422905,0.03127732127904892,0.0007104668766260147,Q3
randomness_0.0260,0.026,0.0350423581898212,121.0,297.0,0.04090909090909091,297.0,1.0,0.0,4.909090995788574,1.2264306545257568,4.909090995788574,1.2264306545257568,135.9590301513672,50.84021759033203,Test,73,0.03759701251983642,0.00255465433001522,0.00255465433001522,6.526258745865512e-06,7.290189536266066,0.00022067508754163224,0.03732490539550781,0.0379260890185833,0.0006011836230754852,Q4
randomness_0.8709,0.8709,0.0052027298675966,120.0,243.0,0.03403361344537815,243.0,1.0,0.0,4.050000190734863,1.3156113624572754,4.050000190734863,1.3156113624572754,135.86038208007812,51.844932556152344,Test,73,0.007674310076981783,0.002471580209385183,0.002471580209385183,6.108708731424505e-06,47.505449490633055,0.00040940086709660066,0.007132682483643293,0.00822263304144144,0.0010899505577981472,Q1
randomness_0.9269,0.9269,0.0053903584145328,118.0,235.0,0.034043169636389974,235.0,1.0,0.0,3.98305082321167,1.3211643695831299,3.98305082321167,1.3211643695831299,134.52989196777344,50.51624298095703,Test,73,0.0016801408492028713,-0.0037102175653299287,0.0037102175653299287,1.3765714382082743e-05,68.83062831827492,0.00036543207967948405,0.0009889821521937847,0.001998474355787039,0.001009492203593254,Q1
randomness_0.8418,0.8418,0.005706658265884,121.0,242.0,0.03333333333333333,242.0,1.0,0.0,4.0,1.3965719938278198,4.0,1.3965719938278198,135.8094940185547,52.24017333984375,Test,73,0.004664144199341536,-0.0010425140665424638,0.0010425140665424638,1.0868355789389047e-06,18.268380862665367,0.0005131764890772267,0.004137804266065359,0.005465203430503607,0.0013273991644382477,Q1
randomness_0.9239,0.9239,0.0067503630869808,121.0,244.0,0.03360881542699724,244.0,1.0,0.0,4.033057689666748,1.4878787994384766,4.033057689666748,1.4878787994384766,136.2720184326172,52.07643508911133,Test,73,0.007115277927368879,0.0003649148403880795,0.0003649148403880795,1.3316284073545752e-07,5.405854998998181,0.0004730791333679534,0.006602517794817686,0.007812222000211477,0.0012097042053937912,Q1
randomness_0.8038,0.8038,0.0155941737748814,121.0,268.0,0.03691460055096419,268.0,1.0,0.0,4.429751873016357,1.3595480918884277,4.429751873016357,1.3595480918884277,134.96258544921875,52.087745666503906,Test,73,0.017537004500627517,0.0019428307257461173,0.0019428307257461173,3.7745912289031846e-06,12.4586961373713,0.0006574450838606727,0.016271324828267097,0.018057575449347496,0.0017862506210803986,Q2
randomness_0.7317,0.7317,0.0129161671543746,120.0,259.0,0.03627450980392157,259.0,1.0,0.0,4.316666603088379,1.378304123878479,4.316666603088379,1.378304123878479,136.58395385742188,49.90168380737305,Test,73,0.014254697412252427,0.0013385302578778277,0.0013385302578778277,1.791663251254484e-06,10.363215665140093,0.0005030643366066763,0.01380518451333046,0.015179802663624287,0.001374618150293827,Q2
randomness_0.8789,0.8789,0.0076129205305505,120.0,252.0,0.03529411764705882,252.0,1.0,0.0,4.199999809265137,1.3638181686401367,4.199999809265137,1.3638181686401367,137.32640075683594,51.12143325805664,Test,73,0.010663556307554245,0.0030506357770037455,0.0030506357770037455,9.306378643935246e-06,40.07181954365088,0.000642985533512846,0.00990876741707325,0.011823175475001335,0.0019144080579280853,Q1
randomness_0.1301,0.1301,0.0355821181088686,121.0,291.0,0.04008264462809917,291.0,1.0,0.0,4.809917449951172,1.325615644454956,4.809917449951172,1.325615644454956,135.8874053955078,50.753517150878906,Test,73,0.034177223592996596,-0.0014048945158720016,0.0014048945158720016,1.973728600727226e-06,3.9483161501896125,0.00035644913632238486,0.03379295393824577,0.0346834659576416,0.0008905120193958282,Q4
randomness_0.5245,0.5245,0.0266178239136934,121.0,284.0,0.03911845730027548,284.0,1.0,0.0,4.694214820861816,1.2781894207000732,4.694214820861816,1.2781894207000732,136.2288360595703,51.024742126464844,Test,73,0.026111483201384546,-0.0005063407123088552,0.0005063407123088552,2.563809169414389e-07,1.9022618601379013,0.0008080652260586851,0.02485540881752968,0.027382992208003998,0.0025275833904743195,Q3
randomness_0.1612,0.1612,0.0350601704791188,121.0,299.0,0.04118457300275482,299.0,1.0,0.0,4.942148685455322,1.3563289642333984,4.942148685455322,1.3563289642333984,136.03851318359375,50.73583221435547,Test,73,0.0384588710963726,0.003398700617253801,0.003398700617253801,1.155116588572137e-05,9.693907847019755,0.00045205182061781597,0.037686336785554886,0.038924895226955414,0.001238558441400528,Q4
randomness_0.3874,0.3874,0.0298370823264122,121.0,288.0,0.03966942148760331,288.0,1.0,0.0,4.760330677032471,1.2532589435577393,4.760330677032471,1.2532589435577393,136.07443237304688,51.09162902832031,Test,73,0.02999350242316723,0.00015642009675502846,0.00015642009675502846,2.4467246668852465e-08,0.524247294168449,0.00017765236160507408,0.029719075188040733,0.030275540426373482,0.0005564652383327484,Q3
randomness_0.8819,0.8819,0.007197427849005,121.0,250.0,0.03443526170798898,250.0,1.0,0.0,4.13223123550415,1.3419004678726196,4.13223123550415,1.3419004678726196,136.25277709960938,51.10990905761719,Test,73,0.008429805375635624,0.0012323775266306234,0.0012323775266306234,1.518754368144213e-06,17.12247142291245,0.0003417714350576821,0.008117890916764736,0.009042586199939251,0.0009246952831745148,Q1
randomness_0.9730,0.973,0.0006261810908265,121.0,242.0,0.03333333333333333,242.0,1.0,0.0,4.0,1.3173978328704834,4.0,1.3173978328704834,136.99005126953125,51.4094352722168,Test,73,0.004693182464689016,0.004067001373862516,0.004067001373862516,1.6540500174999594e-05,649.4928437545851,0.0005564558671923864,0.003869724925607443,0.005575483199208975,0.001705758273601532,Q1
randomness_0.1712,0.1712,0.0380158729851246,121.0,297.0,0.04090909090909091,297.0,1.0,0.0,4.909090995788574,1.3483997583389282,4.909090995788574,1.3483997583389282,135.88418579101562,50.81868362426758,Test,73,0.037421976774930955,-0.0005938962101936437,0.0005938962101936437,3.527127084823727e-07,1.562232203443104,0.0003144493875217757,0.03699987381696701,0.03778247535228729,0.000782601535320282,Q5
randomness_0.7688,0.7688,0.0125597300939262,121.0,261.0,0.03595041322314049,261.0,1.0,0.0,4.31404972076416,1.3362897634506226,4.31404972076416,1.3362897634506226,137.1444549560547,51.10456085205078,Test,73,0.013465198315680027,0.0009054682217538267,0.0009054682217538267,8.19872700606037e-07,7.209296815953911,0.0004904040795712906,0.01292011421173811,0.014266169629991055,0.001346055418252945,Q2
randomness_0.0030,0.003,0.0398790046572685,121.0,297.0,0.04090909090909091,297.0,1.0,0.0,4.909090995788574,1.2662172317504883,4.909090995788574,1.2662172317504883,135.98011779785156,50.83869934082031,Test,73,0.038116490840911864,-0.0017625138163566353,0.0017625138163566353,3.1064549528480315e-06,4.419653478074942,0.00048497404133340084,0.037632256746292114,0.038913801312446594,0.00128154456615448,Q5
randomness_0.6046,0.6046,0.0221627316709149,121.0,279.0,0.0384297520661157,279.0,1.0,0.0,4.611570358276367,1.2944375276565552,4.611570358276367,1.2944375276565552,135.5312042236328,50.94279098510742,Test,73,0.021387261897325517,-0.0007754697735893844,0.0007754697735893844,6.013533697507711e-07,3.498981015084284,0.0010850387169535152,0.01942291297018528,0.022750528529286385,0.0033276155591011047,Q3
randomness_0.5546,0.5546,0.0265956324190401,121.0,278.0,0.03829201101928375,278.0,1.0,0.0,4.595041275024414,1.4234082698822021,4.595041275024414,1.4234082698822021,136.1606903076172,50.86583709716797,Test,73,0.024124438315629958,-0.002471194103410141,0.002471194103410141,6.1068002967290505e-06,9.291729049620143,0.00024855022244527606,0.023716604337096214,0.024367019534111023,0.0006504151970148087,Q3
randomness_0.5025,0.5025,0.0244186518713832,121.0,284.0,0.03911845730027548,284.0,1.0,0.0,4.694214820861816,1.3412894010543823,4.694214820861816,1.3412894010543823,135.3557891845703,51.10648727416992,Test,73,0.02649107240140438,0.002072420530021178,0.002072420530021178,4.294926853253261e-06,8.487039091825938,0.0007105127135899357,0.025435585528612137,0.027624022215604782,0.0021884366869926453,Q3
randomness_0.5746,0.5746,0.0265824442161416,121.0,286.0,0.03939393939393939,286.0,1.0,0.0,4.7272725105285645,1.3545149564743042,4.7272725105285645,1.3545149564743042,135.73399353027344,51.33470153808594,Test,73,0.026497593522071837,-8.485069406976437e-05,8.485069406976437e-05,7.1996402841207456e-09,0.319198239935516,0.0008501374667125043,0.025636475533246994,0.028025414794683456,0.0023889392614364624,Q3
randomness_0.0061,0.0061,0.0391237345524132,121.0,302.0,0.04159779614325069,302.0,1.0,0.0,4.991735458374023,1.3391491174697876,4.991735458374023,1.3391491174697876,135.9744873046875,50.833946228027344,Prediction,73,0.04076460897922516,0.0016408744268119613,0.0016408744268119613,2.6924688845654824e-06,4.194063899022008,0.00046401360580875553,0.0402681827545166,0.041478127241134644,0.001209944486618042,Q5
randomness_0.0153,0.0153,0.0403893996030092,121.0,297.0,0.04090909090909091,297.0,1.0,0.0,4.909090995788574,1.372697114944458,4.909090995788574,1.372697114944458,135.9912567138672,50.83308792114258,Prediction,73,0.038583558052778244,-0.0018058415502309536,0.0018058415502309536,3.2610637045405337e-06,4.471077975856838,0.0001725293841115894,0.038314010947942734,0.03881320357322693,0.000499192625284195,Q5
randomness_0.0229,0.0229,0.0366303786635399,121.0,293.0,0.04035812672176309,293.0,1.0,0.0,4.84297513961792,1.3174498081207275,4.84297513961792,1.3174498081207275,135.97752380371094,50.85953140258789,Prediction,73,0.035924772173166274,-0.0007056064903736281,0.0007056064903736281,4.978805192573889e-07,1.926287731980108,0.00017379113797567656,0.03574782609939575,0.03622112050652504,0.0004732944071292877,Q5
randomness_0.1000,0.1,0.0364594422280788,121.0,288.0,0.03966942148760331,288.0,1.0,0.0,4.760330677032471,1.2858080863952637,4.760330677032471,1.2858080863952637,135.99363708496094,50.69256591796875,Prediction,73,0.032436329126358035,-0.0040231131017207655,0.0040231131017207655,1.618543902923728e-05,11.03448888919758,0.00023598798539405843,0.03219185024499893,0.032861460000276566,0.0006696097552776337,Q5
randomness_0.1444,0.1444,0.0365820519626141,121.0,293.0,0.04035812672176309,293.0,1.0,0.0,4.84297513961792,1.246537446975708,4.84297513961792,1.246537446975708,135.96279907226562,50.62565231323242,Prediction,73,0.035096725821495055,-0.0014853261411190422,0.0014853261411190422,2.2061937454915847e-06,4.060259229408473,0.000255097442177923,0.03469058871269226,0.03545500338077545,0.0007644146680831909,Q5
randomness_0.1889,0.1889,0.0382835615426302,121.0,297.0,0.04090909090909091,297.0,1.0,0.0,4.909090995788574,1.30479097366333,4.909090995788574,1.30479097366333,135.73553466796875,51.08343505859375,Prediction,73,0.03709044605493546,-0.0011931154876947403,0.0011931154876947403,1.423524566977058e-06,3.116521659998015,0.0004179734316826338,0.03658120706677437,0.037506502121686935,0.0009252950549125671,Q5
randomness_0.2333,0.2333,0.041121981292963,121.0,300.0,0.04132231404958678,300.0,1.0,0.0,4.958677768707275,1.3073011636734009,4.958677768707275,1.3073011636734009,135.9922332763672,50.86994171142578,Prediction,73,0.03838883563876152,-0.002733145654201484,0.002733145654201484,7.470085167080458e-06,6.646434749167092,0.00034282190101762806,0.03796763718128204,0.03881146386265755,0.0008438266813755035,Q5
randomness_0.2778,0.2778,0.0298009671270847,121.0,288.0,0.03966942148760331,288.0,1.0,0.0,4.760330677032471,1.4026232957839966,4.760330677032471,1.4026232957839966,135.87547302246094,51.20341873168945,Prediction,73,0.03284476175904274,0.003043794631958037,0.003043794631958037,9.264685761536562e-06,10.213744470029882,0.00052334258323452,0.03193875774741173,0.03341163694858551,0.0014728792011737823,Q3
randomness_0.3222,0.3222,0.0427577152848244,121.0,303.0,0.04173553719008265,303.0,1.0,0.0,5.008264541625977,1.2952289581298828,5.008264541625977,1.2952289581298828,136.2012939453125,51.18830490112305,Prediction,73,0.03970092535018921,-0.003056789934635193,0.003056789934635193,9.343964704487027e-06,7.149095582569892,0.00032918275160071674,0.039166077971458435,0.04016758129000664,0.0010015033185482025,Q5
randomness_0.3667,0.3667,0.0373946022242308,121.0,294.0,0.04049586776859504,294.0,1.0,0.0,4.859504222869873,1.3624587059020996,4.859504222869873,1.3624587059020996,136.22906494140625,51.256717681884766,Prediction,73,0.03526904359459877,-0.0021255586296320267,0.0021255586296320267,4.517999488003179e-06,5.68413220947358,0.00048537779505572845,0.03450590744614601,0.035978399217128754,0.0014724917709827423,Q5
