Dataset,Sample_Index,Sample_ID,Actual_Stiffness,Ensemble_Mean,Ensemble_Median,Residual,Absolute_Error,Member_Count,Member_Std,Member_Standard_Error,Member_Min,Member_Max,Member_Range,Relative_Member_Std_Percent,Mean_CI_80_Lower,Mean_CI_80_Upper,Mean_CI_80_Half_Width,Actual_Within_Mean_CI_80,Mean_CI_90_Lower,Mean_CI_90_Upper,Mean_CI_90_Half_Width,Actual_Within_Mean_CI_90,Mean_CI_95_Lower,Mean_CI_95_Upper,Mean_CI_95_Half_Width,Actual_Within_Mean_CI_95,Member_Seed_11_Prediction,Member_Seed_11_Deviation,Member_Seed_42_Prediction,Member_Seed_42_Deviation,Member_Seed_73_Prediction,Member_Seed_73_Deviation,Member_Seed_101_Prediction,Member_Seed_101_Deviation,Member_Seed_202_Prediction,Member_Seed_202_Deviation
Validation,86,Validation_0086,0.001784396474249661,0.002414542459882796,0.0027671728748828173,0.0006301459856331349,0.0006301459856331349,5,0.0007905210019666214,0.00035353173960772205,0.0010972461896017194,0.0030985113698989153,0.002001265180297196,32.739991741747794,0.001872505378637264,0.002956579541128328,0.000542037081245532,False,0.001660866956935604,0.0031682179628299877,0.0007536755029471919,True,0.0014329809919168732,0.0033961039278487186,0.0009815614679659227,True,0.0022971436847001314,-0.00011739877518266448,0.0010972461896017194,-0.0013172962702810765,0.0027671728748828173,0.00035263041500002137,0.0030985113698989153,0.0006839689100161194,0.0028126381803303957,0.0003980957204475998
Validation,87,Validation_0087,0.03713071718811989,0.038221660256385806,0.03823073208332062,0.0010909430682659177,0.0010909430682659177,5,0.0002709093038232481,0.00012115432381718528,0.03791237995028496,0.03861710801720619,0.0007047280669212341,0.7087847623730225,0.038035905686979926,0.038407414825791686,0.00018575456940587732,False,0.03796337780050656,0.03847994271226505,0.00025828245587924465,False,0.037885281927050034,0.03855803858572158,0.00033637832933577314,False,0.03791237995028496,-0.0003092803061008481,0.03830990195274353,8.824169635772428e-05,0.03823073208332062,9.071826934811678e-06,0.03803817927837372,-0.00018348097801208774,0.03861710801720619,0.000395447760820386
Validation,88,Validation_0088,0.009255937300622463,0.013327951170504093,0.013047258369624615,0.00407201386988163,0.00407201386988163,5,0.001268828119766492,0.000567437185512224,0.01156616397202015,0.014575082808732986,0.0030089188367128372,9.520053784219424,0.012457952917542403,0.014197949423465783,0.0008699982529616903,False,0.01211826203012762,0.014537640310880565,0.0012096891403764734,False,0.011752492974281463,0.014903409366726723,0.0015754581962226296,False,0.01156616397202015,-0.0017617871984839436,0.013047258369624615,-0.0002806928008794781,0.014575082808732986,0.0012471316382288936,0.014557908289134502,0.0012299571186304096,0.012893342413008213,-0.0004346087574958798
Validation,89,Validation_0089,0.0344676598906517,0.03520264849066734,0.03523634746670723,0.0007349886000156403,0.0007349886000156403,5,0.00033475371659387205,0.00014970641320491944,0.03475179895758629,0.03552158921957016,0.0007697902619838715,0.9509333273109248,0.0349731176786747,0.03543217930265999,0.0002295308119926431,False,0.034883497354783945,0.03552179962655074,0.0003191511358833969,False,0.03478699685250783,0.03561830012882686,0.0004156516381595177,False,0.03551375865936279,0.00031111016869544983,0.03475179895758629,-0.0004508495330810547,0.034989748150110245,-0.0002129003405570984,0.03523634746670723,3.3698976039886475e-05,0.03552158921957016,0.00031894072890281677
Validation,90,Validation_0090,0.03613170608878136,0.036177683621644974,0.036092888563871384,4.597753286361694e-05,4.597753286361694e-05,5,0.0005282815967918265,0.00023625471233773175,0.03541853278875351,0.036733850836753845,0.0013153180480003357,1.4602416293887803,0.03581545641441277,0.03653991082887718,0.00036222720723220114,True,0.03567402477239325,0.036681342470896695,0.0005036588492517203,True,0.03552173538199496,0.036833631861294985,0.0006559482396500093,True,0.036733850836753845,0.0005561672151088715,0.03662331402301788,0.00044563040137290955,0.03601983189582825,-0.00015785172581672668,0.03541853278875351,-0.0007591508328914642,0.036092888563871384,-8.479505777359009e-05
Validation,91,Validation_0091,0.035052649676799774,0.03793270140886307,0.03800179064273834,0.0028800517320632935,0.0028800517320632935,5,0.0004857626720458639,0.00021723967112529768,0.03713162988424301,0.03844673931598663,0.0013151094317436218,1.2805907673434622,0.03759962818211926,0.038265774635606875,0.00033307322674380784,False,0.037469579714111946,0.03839582310361419,0.00046312169475112397,False,0.03732954738731246,0.03853585543041368,0.0006031540215506124,False,0.03811018541455269,0.00017748400568962097,0.03800179064273834,6.908923387527466e-05,0.03797316178679466,4.046037793159485e-05,0.03713162988424301,-0.0008010715246200562,0.03844673931598663,0.0005140379071235657
Validation,92,Validation_0092,0.03171380236744881,0.025415168330073356,0.02548455260694027,-0.006298634037375451,0.006298634037375451,5,0.00046965464730515014,0.00021003594346460081,0.024803180247545242,0.026037074625492096,0.0012338943779468536,1.847930500422519,0.02509313990377554,0.02573719675637117,0.00032202842629781544,False,0.024967403878985262,0.02586293278116145,0.000447764451088095,False,0.024832015062925462,0.02599832159722125,0.0005831532671478926,False,0.026037074625492096,0.00062190629541874,0.02548455260694027,6.938427686691354e-05,0.025137770920991898,-0.00027739740908145835,0.024803180247545242,-0.0006119880825281136,0.025613263249397278,0.0001980949193239219
Validation,93,Validation_0093,0.009411413222551346,0.011023933999240398,0.01100920420140028,0.0016125207766890526,0.0016125207766890526,5,0.0005565670474041708,0.0002489043504064147,0.010300970636308193,0.011667764745652676,0.0013667941093444824,5.048715344653922,0.010642312287556717,0.01140555571092408,0.0003816217116836807,False,0.01049330805972376,0.011554559938757036,0.0005306259395166373,False,0.010332864733892071,0.011715003264588726,0.0006910692653483278,False,0.011456385254859924,0.0004324512556195259,0.010300970636308193,-0.0007229633629322052,0.01100920420140028,-1.4729797840118408e-05,0.010685345157980919,-0.0003385888412594795,0.011667764745652676,0.0006438307464122772
Validation,94,Validation_0094,0.027485022321343422,0.023253358155488967,0.0234665647149086,-0.004231664165854455,0.004231664165854455,5,0.0005503347228499825,0.00024611717013421354,0.02229011245071888,0.023669999092817307,0.0013798866420984268,2.3666892290138994,0.02287600976608556,0.023630706544892376,0.00037734838940340856,False,0.022728674057278533,0.0237780422536994,0.0005246840982104323,False,0.022570027343164697,0.023936688967813237,0.000683330812324271,False,0.023487165570259094,0.00023380741477012704,0.0234665647149086,0.00021320655941963265,0.023669999092817307,0.0004166409373283393,0.02335294894874096,9.959079325199197e-05,0.02229011245071888,-0.0009632457047700875
Validation,95,Validation_0095,0.02659563161432743,0.0242240022867918,0.023775437846779823,-0.0023716293275356307,0.0023716293275356307,5,0.001004275683591838,0.000449125739332284,0.023649422451853752,0.026012711226940155,0.002363288775086403,4.145787602321281,0.02353539988540618,0.02491260468817742,0.0006886024013856193,False,0.02326653502273969,0.02518146955084391,0.00095746726405211,False,0.022977029326204337,0.025470975247379263,0.0012469729605874625,False,0.026012711226940155,0.001788708940148355,0.023913338780403137,-0.00031066350638866286,0.023649422451853752,-0.0005745798349380479,0.023775437846779823,-0.00044856444001197676,0.02376910112798214,-0.0004549011588096605
Validation,96,Validation_0096,0.003589677857235074,0.008028856106102466,0.008242965675890446,0.004439178248867392,0.004439178248867392,5,0.0007446851673178241,0.0003330333311916919,0.007241775281727314,0.008886336348950863,0.0016445610672235489,9.275109149755638,0.007518247313248614,0.008539464898956317,0.000510608792853852,False,0.007318880069261799,0.008738832142943133,0.000709976036840667,False,0.007104207343847576,0.008953504868357356,0.0009246487622548904,False,0.0072632478550076485,-0.0007656082510948178,0.008242965675890446,0.00021410956978797947,0.008509955368936062,0.0004810992628335956,0.007241775281727314,-0.0007870808243751522,0.008886336348950863,0.0008574802428483966
Validation,97,Validation_0097,0.029502080753445625,0.029190929606556892,0.02939319610595703,-0.0003111511468887329,0.0003111511468887329,5,0.0007367705544953362,0.00032949380873435703,0.028321467339992523,0.03018229827284813,0.001860830932855606,2.523970851308011,0.0286857476317418,0.029696111581371986,0.0005051819748150936,True,0.028488499289292025,0.02989335992382176,0.0007024303172648666,True,0.028276108134103407,0.030105751079010378,0.0009148214724534853,True,0.03018229827284813,0.0009913686662912369,0.028321467339992523,-0.0008694622665643692,0.02861708402633667,-0.0005738455802202225,0.02939319610595703,0.00020226649940013885,0.02944060228765011,0.00024967268109321594
Validation,98,Validation_0098,0.02094079926609993,0.015065626055002213,0.015187656506896019,-0.005875173211097717,0.005875173211097717,5,0.0006391872903032873,0.0002858532462944085,0.014144502580165863,0.01576746068894863,0.0016229581087827682,4.242686549962914,0.01462735406432351,0.015503898045680916,0.00043827199067870347,False,0.014456230730528439,0.01567502137947599,0.0006093953244737749,False,0.014271970208523202,0.015859281901481226,0.0007936558464790113,False,0.014144502580165863,-0.0009211234748363502,0.014744403772056103,-0.00032122228294611047,0.015187656506896019,0.00012203045189380576,0.01576746068894863,0.0007018346339464181,0.015484106726944447,0.00041848067194223335
Validation,99,Validation_0099,0.014390482567250729,0.010699798725545407,0.010892277583479881,-0.003690683841705322,0.003690683841705322,5,0.0008301755657751824,0.00037126579966653114,0.009343178942799568,0.011561435647308826,0.0022182567045092583,7.758796095791657,0.010130571672153171,0.011269025778937642,0.0005692270533922362,False,0.009908316923653319,0.011491280527437494,0.0007914818018920879,False,0.00966899961333392,0.011730597837756894,0.0010307991122114868,False,0.010892277583479881,0.0001924788579344746,0.009343178942799568,-0.0013566197827458385,0.01063759345561266,-6.220526993274723e-05,0.011561435647308826,0.0008616369217634198,0.011064507998526096,0.00036470927298068966
Test,0,Test_0000,0.029904160648584366,0.028192714601755143,0.02831052429974079,-0.001711446046829223,0.001711446046829223,5,0.0010294122121692361,0.00046036713665576965,0.026842651888728142,0.029328476637601852,0.0024858247488737106,3.651341230209701,0.027486876819463966,0.02889855238404632,0.0007058377822911769,False,0.027211282400945138,0.029174146802565148,0.0009814322008100038,False,0.026914530518593306,0.02947089868491698,0.0012781840831618378,False,0.029328476637601852,0.0011357620358467095,0.02898513711988926,0.0007924225181341164,0.02831052429974079,0.00011780969798564841,0.026842651888728142,-0.0013500627130270011,0.027496783062815666,-0.0006959315389394767
Test,1,Test_0001,0.0001607175508979708,0.0019354157440830023,0.002130600856617093,0.0017746981931850315,0.0017746981931850315,5,0.001302676334507012,0.0005825745673275867,-0.00027523082098923624,0.002951068105176091,0.0032262989261653274,67.3073130922689,0.0010422087623491723,0.0028286227258168322,0.0008932069817338301,False,0.0006934560249300485,0.003177375463235956,0.0012419597191529537,False,0.00031792943821359865,0.003552902049952406,0.0016174863058694036,False,-0.00027523082098923624,-0.0022106465650722383,0.0020282280165702105,9.28122724872082e-05,0.002130600856617093,0.00019518511253409083,0.002951068105176091,0.001015652361093089,0.0028424125630408525,0.0009069968189578503
Test,2,Test_0002,0.028783505782485008,0.03082413338124752,0.03127838671207428,0.0020406275987625115,0.0020406275987625115,5,0.0007648216095458458,0.00034203862192106263,0.02967238239943981,0.03139711543917656,0.0017247330397367477,2.4812428628119694,0.030299717620147673,0.031348549142347366,0.000524415761099848,False,0.030094959444305507,0.03155330731818953,0.0007291739369420131,False,0.029874481923626184,0.031773784838868856,0.0009496514576213348,False,0.03137160837650299,0.000547474995255471,0.02967238239943981,-0.001151750981807708,0.03040117397904396,-0.0004229594022035592,0.03127838671207428,0.00045425333082676003,0.03139711543917656,0.0005729820579290397
Test,3,Test_0003,0.038523707538843155,0.039148928970098494,0.03915226832032204,0.0006252214312553392,0.0006252214312553392,5,0.00046597258843949796,0.00020838927668045002,0.03848334401845932,0.03978099301457405,0.0012976489961147308,1.1902562872036744,0.03882942522364542,0.039468432716551566,0.00031950374645307097,False,0.03870467496030234,0.03959318297989465,0.00044425400979615227,False,0.03857034758288335,0.03972751035731364,0.0005785813872151453,False,0.03848334401845932,-0.000665584951639174,0.03927703946828842,0.00012811049818992754,0.03915226832032204,3.3393502235426475e-06,0.03905100002884865,-9.792894124984602e-05,0.03978099301457405,0.0006320640444755568
Test,4,Test_0004,0.008534790016710758,0.008498802967369556,0.008415508083999157,-3.5987049341202476e-05,3.5987049341202476e-05,5,0.000492419392320861,0.00022021664693371663,0.007861492224037647,0.009166841395199299,0.0013053491711616516,5.793985273119804,0.008161165422638558,0.008836440512100554,0.00033763754473099746,True,0.008029334816308282,0.00896827111843083,0.0004694681510612741,True,0.007887383535907367,0.009110222398831745,0.0006114194314621894,True,0.007861492224037647,-0.0006373107433319085,0.009166841395199299,0.0006680384278297431,0.008291476406157017,-0.00020732656121253898,0.008415508083999157,-8.329488337039878e-05,0.008758696727454662,0.0002598937600851066
Test,5,Test_0005,0.03343658149242401,0.03268431201577186,0.03274717181921005,-0.0007522694766521482,0.0007522694766521482,5,0.000598065461235948,0.000267463005263669,0.03204416483640671,0.03329095244407654,0.0012467876076698303,1.8298242317211715,0.032274236058022945,0.03309438797352078,0.0004100759577489175,False,0.032114121867539244,0.03325450216400448,0.0005701901482326204,False,0.031941715663986056,0.03342690836755767,0.000742596351785807,False,0.03329095244407654,0.000606640428304675,0.03323908522725105,0.0005547732114791898,0.03274717181921005,6.285980343818942e-05,0.03210018575191498,-0.000584126263856885,0.03204416483640671,-0.0006401471793651553
Test,6,Test_0006,0.01657457835972309,0.020329218730330466,0.020070895552635193,0.0037546403706073747,0.0037546403706073747,5,0.0008513848827935089,0.0003807508945883954,0.01965523511171341,0.021753661334514618,0.0020984262228012085,4.187986238365733,0.01974544906989398,0.02091298839076695,0.0005837696604364831,False,0.0195175161593112,0.021140921301349733,0.0008117025710192674,False,0.019272084772750834,0.021386352687910098,0.0010571339575796335,False,0.021753661334514618,0.001424442604184152,0.01974528655409813,-0.0005839321762323366,0.020070895552635193,-0.00025832317769527297,0.01965523511171341,-0.0006739836186170564,0.020421015098690987,9.17963683605208e-05
Test,7,Test_0007,0.03378213196992874,0.03368760943412781,0.03375561907887459,-9.452253580093106e-05,9.452253580093106e-05,5,0.0002026861950253518,9.064402203549326e-05,0.03333273530006409,0.03384269028902054,0.0005099549889564514,0.6016639305370748,0.033548633450837057,0.033826585417418564,0.00013897598329075535,True,0.033494370267051723,0.0338808486012039,0.00019323916707608826,True,0.03343594128283192,0.0339392775854237,0.00025166815129588666,True,0.03333273530006409,-0.0003548741340637235,0.03377621993422508,8.8610500097272e-05,0.03373078256845474,4.317313432693204e-05,0.03375561907887459,6.800964474677762e-05,0.03384269028902054,0.00015508085489272794
Test,8,Test_0008,0.028001928701996803,0.03142721988260746,0.03149830549955368,0.0034252911806106554,0.0034252911806106554,5,0.000429626148352744,0.00019213465452562895,0.030746372416615486,0.03179849311709404,0.0010521207004785538,1.3670510785158854,0.031132637824824616,0.0317218019403903,0.0002945820577828418,False,0.031017618236815016,0.0318368215283999,0.00040960164579244306,False,0.030893768561510906,0.03196067120370401,0.0005334513210965526,False,0.03131905943155289,-0.00010816045105457167,0.03149830549955368,7.108561694622179e-05,0.03177386894822121,0.00034664906561374803,0.030746372416615486,-0.0006808474659919725,0.03179849311709404,0.0003712732344865813
Test,9,Test_0009,0.035752955824136734,0.03760513514280319,0.03768478333950043,0.0018521793186664567,0.0018521793186664567,5,0.0003156058176154282,0.00014114321245649962,0.03711632266640663,0.03794754669070244,0.0008312240242958069,0.8392625539489076,0.037388733483924054,0.03782153680168233,0.0002164016588791396,False,0.03730423943891598,0.0379060308466904,0.00030089570388720815,False,0.03721325876144645,0.037997011524159935,0.00039187638135674137,False,0.03768478333950043,7.96481966972365e-05,0.037508755922317505,-9.637922048568587e-05,0.03711632266640663,-0.0004888124763965593,0.03776826709508896,0.000163131952285768,0.03794754669070244,0.0003424115478992476
Test,10,Test_0010,0.02130408026278019,0.022804486379027367,0.022543739527463913,0.0015004061162471778,0.0015004061162471778,5,0.0009751327837415143,0.0004360926383069255,0.022040976211428642,0.024438684806227684,0.0023977085947990417,4.276056770295497,0.02213586640990427,0.023473106348150464,0.0006686199691230956,False,0.02187480368951204,0.023734169068542695,0.0009296826895153289,False,0.02159369910798731,0.024015273650067424,0.0012107872710400574,False,0.024438684806227684,0.0016341984272003167,0.022114820778369904,-0.0006896656006574638,0.02288421057164669,7.972419261932304e-05,0.022040976211428642,-0.0007635101675987251,0.022543739527463913,-0.00026074685156345437
Test,11,Test_0011,0.034980010241270065,0.03397245928645134,0.033642880618572235,-0.001007550954818727,0.001007550954818727,5,0.0007347644735011744,0.00032859666204009376,0.033410802483558655,0.03524443134665489,0.0018336288630962372,2.162823913646452,0.03346865282257664,0.034476265750326036,0.000503806463874698,False,0.0332719415484835,0.034672977024419176,0.0007005177379678379,False,0.033060128692545786,0.03488478988035689,0.0009123305939055537,False,0.03524443134665489,0.0012719720602035536,0.03363202139735222,-0.0003404378890991197,0.033410802483558655,-0.0005616568028926835,0.0339321605861187,-4.0298700332640214e-05,0.033642880618572235,-0.0003295786678791032
Test,12,Test_0012,0.01660303585231304,0.02121214345097542,0.021377872675657272,0.004609107598662378,0.004609107598662378,5,0.0005889589710465509,0.0002633904590436836,0.020505575463175774,0.021792661398649216,0.001287085935473442,2.7765179525950647,0.02080831154664238,0.02161597535530846,0.0004038319043330408,False,0.020650635347314043,0.021773651554636796,0.0005615081036613778,False,0.020480854300207782,0.021943432601743057,0.0007312891507676366,False,0.021703673526644707,0.0004915300756692872,0.021792661398649216,0.0005805179476737962,0.021377872675657272,0.00016572922468185286,0.020505575463175774,-0.0007065679877996459,0.020680934190750122,-0.0005312092602252974
Test,13,Test_0013,0.025645151734352112,0.02492340877652168,0.024984819814562798,-0.0007217429578304305,0.0007217429578304305,5,0.0007911659934171139,0.00035382018855336354,0.024157969281077385,0.026048988103866577,0.0018910188227891922,3.174389187735857,0.024380929443542945,0.025465888109500418,0.0005424793329787352,False,0.024169118344616703,0.02567769920842666,0.0007542904319049771,True,0.023941046445892532,0.02590577110715083,0.0009823623306291485,True,0.026048988103866577,0.0011255793273448958,0.024984819814562798,6.14110380411162e-05,0.02524099126458168,0.00031758248805999895,0.024157969281077385,-0.0007654394954442964,0.024184275418519974,-0.0007391333580017076
Test,14,Test_0014,0.03571183979511261,0.03606520816683769,0.03633695840835571,0.000353368371725081,0.000353368371725081,5,0.0008034981800248337,0.0003593353100665784,0.03468836098909378,0.03677878901362419,0.0020904280245304108,2.227903902031704,0.0355142730149527,0.036616143318722684,0.0005509351518849937,True,0.03529916034085857,0.036831255992816815,0.0007660478259791251,True,0.03506753340407861,0.03706288292959677,0.0009976747627590849,True,0.0361446887254715,7.948055863380571e-05,0.03677878901362419,0.0007135808467865004,0.03637724369764328,0.00031203553080558916,0.03468836098909378,-0.0013768471777439104,0.03633695840835571,0.000271750241518022
Test,15,Test_0015,0.034776538610458374,0.036887770891189574,0.037012979388237,0.0021112322807312,0.0021112322807312,5,0.000495487874918196,0.00022158891406879987,0.03623508661985397,0.037465497851371765,0.0012304112315177917,1.343230731886107,0.036548029377877385,0.03722751240450176,0.00033974151331219197,False,0.03641537727684639,0.037360164505532756,0.000472393614343183,False,0.03627254143535716,0.03750300034702199,0.000615229455832415,False,0.037012979388237,0.0001252084970474257,0.03623508661985397,-0.0006526842713356004,0.03654223307967186,-0.00034553781151771407,0.03718305751681328,0.0002952866256237044,0.037465497851371765,0.0005777269601821913
Test,16,Test_0016,0.025575056672096252,0.01965560279786587,0.019270531833171844,-0.005919453874230384,0.005919453874230384,5,0.0008669854516749227,0.0003877276810896972,0.018779685720801353,0.021010445430874825,0.002230759710073471,4.4108820298762685,0.01906113628459282,0.020250069311138916,0.0005944665132730488,False,0.018829026786964912,0.020482178808766825,0.0008265760109009548,False,0.018579098175554684,0.020732107420177052,0.0010765046223111829,False,0.021010445430874825,0.0013548426330089562,0.01925431564450264,-0.00040128715336322854,0.019963035359978676,0.00030743256211280753,0.018779685720801353,-0.0008759170770645149,0.019270531833171844,-0.0003850709646940238
Test,17,Test_0017,3.279328893768252e-06,0.0027659315848723052,0.0032654099632054567,0.002762652255978537,0.002762652255978537,5,0.0009333864684330531,0.00041742311853895365,0.001347278361208737,0.003526858286932111,0.002179579925723374,33.745826308142206,0.0021259358405911317,0.0034059273291534788,0.0006399957442811737,False,0.0018760494510765891,0.0036558137186680213,0.0008898821337957162,False,0.0016069792106084269,0.003924883959136183,0.0011589523742638783,False,0.003526858286932111,0.0007609267020598056,0.001347278361208737,-0.0014186532236635683,0.003406862961128354,0.0006409313762560489,0.0032654099632054567,0.0004994783783331515,0.0022832483518868685,-0.00048268323298543674
Test,18,Test_0018,0.03773081675171852,0.037868086248636246,0.03778262063860893,0.0001372694969177246,0.0001372694969177246,5,0.00018523823609450205,8.284105758789234e-05,0.037726081907749176,0.03817259520292282,0.000446513295173645,0.4891671442761993,0.03774107381939281,0.03799509867787968,0.00012701242924343477,False,0.03769148180624159,0.0380446906910309,0.00017660444239464914,True,0.03763808259978693,0.03809808989748556,0.00023000364884931266,True,0.037745632231235504,-0.00012245401740074158,0.037913501262664795,4.5415014028549194e-05,0.037726081907749176,-0.0001420043408870697,0.03778262063860893,-8.546561002731323e-05,0.03817259520292282,0.0003045089542865753
Test,19,Test_0019,0.03618176653981209,0.03643096461892128,0.03633759915828705,0.0002491980791091905,0.0002491980791091905,5,0.0003733144967959668,0.00016695131836438182,0.0359785296022892,0.036995526403188705,0.0010169968008995056,1.0247175739125973,0.036174993810142594,0.03668693542769996,0.00025597080877868227,True,0.03607504998739317,0.036786879250449385,0.00035591463152810464,True,0.03596743344824217,0.036894495789600384,0.0004635311706791073,True,0.03653368726372719,0.00010272264480590959,0.03633759915828705,-9.336546063423018e-05,0.0359785296022892,-0.0004524350166320787,0.03630948066711426,-0.00012148395180702071,0.036995526403188705,0.0005645617842674269
Test,20,Test_0020,0.04343936964869499,0.041466948390007016,0.04142134636640549,-0.001972421258687976,0.001972421258687976,5,0.00048558523235834857,0.00021716031768465957,0.04095936939120293,0.04196849465370178,0.0010091252624988556,1.1710175241044942,0.04113399682845626,0.04179989995155777,0.00033295156155075333,False,0.041003995864633304,0.04192990091538073,0.0004629525253737157,False,0.040864014688928245,0.04206988209108579,0.000602933701078772,False,0.04196849465370178,0.000501546263694766,0.04095936939120293,-0.0005075789988040896,0.04102877527475357,-0.0004381731152534457,0.04142134636640549,-4.560202360152921e-05,0.04195675626397133,0.0004898078739643125
Test,21,Test_0021,0.034028586000204086,0.0341958113014698,0.034360919147729874,0.00016722530126571378,0.00016722530126571378,5,0.0004788625726370153,0.00021415385285935938,0.03350961208343506,0.03461907058954239,0.0011094585061073303,1.4003544715326959,0.033867469270651936,0.034524153332287665,0.00032834203081786553,True,0.0337392680984721,0.0346523545044675,0.0004565432029976954,True,0.03360122488493918,0.03479039771800042,0.000594586416530618,True,0.03350961208343506,-0.0006861992180347415,0.034360919147729874,0.00016510784626007358,0.03458763659000397,0.0003918252885341672,0.033901818096637726,-0.00029399320483207425,0.03461907058954239,0.00042325928807258884
Test,22,Test_0022,0.001965631963685155,0.0053432976827025415,0.005350806750357151,0.0033776657190173866,0.0033776657190173866,5,0.0006835274130725743,0.00030568275202297085,0.004255318082869053,0.0059613632038235664,0.0017060451209545135,12.792239056515726,0.004874622969429318,0.005811972395975765,0.000468674713273223,False,0.004691628890166885,0.005994966475238198,0.0006516687925356563,False,0.004494586302104971,0.006192009063300112,0.0008487113805975699,False,0.004255318082869053,-0.0010879795998334886,0.005887684412300587,0.0005443867295980452,0.0059613632038235664,0.0006180655211210249,0.00526131596416235,-8.198171854019182e-05,0.005350806750357151,7.509067654609507e-06
Test,23,Test_0023,0.03561365231871605,0.0345561221241951,0.03455117717385292,-0.001057530194520949,0.001057530194520949,5,0.0004943956526849988,0.00022110045743680676,0.03400016576051712,0.03533010557293892,0.0013299398124217987,1.4307035115460445,0.034217129515655684,0.03489511473273452,0.0003389926085394144,False,0.03408476982455309,0.03502747442383711,0.00047135229964200855,False,0.03394224884138768,0.03516999540700252,0.0006138732828074164,False,0.03455117717385292,-4.9449503421797325e-06,0.034296538680791855,-0.0002595834434032454,0.03400016576051712,-0.0005559563636779799,0.03460262343287468,4.65013086795793e-05,0.03533010557293892,0.0007739834487438188
Test,24,Test_0024,0.02150697261095047,0.01978771612048149,0.019637642428278923,-0.0017192564904689803,0.0017192564904689803,5,0.0005758234419005414,0.00025751607182550226,0.019152995198965073,0.02072478085756302,0.0015717856585979462,2.910004562398836,0.019392890863487618,0.020182541377475362,0.0003948252569938735,False,0.01923873131033283,0.02033670093063015,0.0005489848101486595,False,0.019072736883351808,0.02050269535761117,0.0007149792371296805,False,0.02072478085756302,0.0009370647370815291,0.019152995198965073,-0.0006347209215164171,0.01978646218776703,-1.2539327144608925e-06,0.019637642428278923,-0.00015007369220256667,0.019636699929833412,-0.00015101619064807753
Test,25,Test_0025,0.0379083976149559,0.038877100497484204,0.03870806097984314,0.0009687028825283023,0.0009687028825283023,5,0.00047208484519779186,0.00021112276100194554,0.03840002417564392,0.03945479169487953,0.001054767519235611,1.2143005500843387,0.038553405755719375,0.039200795239249034,0.0003236947417648297,False,0.0384270191179218,0.03932718187704661,0.0004500813795624068,False,0.038290929741104505,0.0394632712538639,0.0005861707563796964,False,0.03945479169487953,0.0005776911973953275,0.03870806097984314,-0.00016903951764106473,0.03840002417564392,-0.0004770763218402835,0.03852452337741852,-0.0003525771200656863,0.039298102259635925,0.0004210017621517209
Test,26,Test_0026,0.032574255019426346,0.03256629407405853,0.03254725784063339,-7.96094536781311e-06,7.96094536781311e-06,5,0.0003791632486463956,0.0001695669597085991,0.03216858208179474,0.0330323651432991,0.000863783061504364,1.164281228266704,0.03230631294756021,0.03282627520055686,0.0002599811264983242,True,0.03220480329593658,0.03292778485218049,0.0003614907781219574,True,0.03209550071877232,0.03303708742934475,0.00047079335528621235,True,0.03216858208179474,-0.00039771199226379395,0.03254725784063339,-1.903623342514038e-05,0.03285634145140648,0.00029004737734794617,0.03222692385315895,-0.0003393702208995819,0.0330323651432991,0.00046607106924057007
Test,27,Test_0027,0.000550733064301312,0.003543576970696449,0.003657923312857747,0.002992843906395137,0.002992843906395137,5,0.0004992955663132531,0.0002232917654281376,0.0029824015218764544,0.0041148466989398,0.001132445177063346,14.090157218036166,0.0032012246349963306,0.0038859293063965676,0.0003423523357001184,False,0.00306755313815527,0.004019600803237628,0.00047602383254117907,False,0.0029236196415425215,0.004163534299850377,0.0006199573291539277,False,0.003890685038641095,0.00034710806794464606,0.0030720282811671495,-0.00047154868952929956,0.003657923312857747,0.00011434634216129797,0.0029824015218764544,-0.0005611754488199948,0.0041148466989398,0.0005712697282433512
Test,28,Test_0028,0.02113732509315014,0.02166334502398968,0.021877236664295197,0.00052601993083954,0.00052601993083954,5,0.0008512702063262515,0.00038069960971315396,0.02071448601782322,0.022518571466207504,0.001804085448384285,3.929541838453697,0.02107965399384568,0.022247036054133678,0.0005836910301439986,True,0.020851751784466882,0.022474938263512476,0.0008115932395227968,True,0.02060635345605088,0.02272033659192848,0.0010569915679387986,True,0.022518571466207504,0.0008552264422178255,0.02238229103386402,0.0007189460098743425,0.021877236664295197,0.00021389164030551772,0.020824139937758446,-0.0008392050862312331,0.02071448601782322,-0.0009488590061664595
Test,29,Test_0029,0.03422939032316208,0.035274706035852435,0.03564206883311272,0.0010453157126903562,0.0010453157126903562,5,0.0006989688432468662,0.0003125883695308775,0.034170981496572495,0.03581273555755615,0.0016417540609836578,1.9815015397618045,0.03479544358648984,0.03575396848521503,0.00047926244936259677,False,0.03460831552482495,0.03594109654687992,0.0006663905110274882,False,0.03440682158732667,0.0361425904843782,0.0008678844485257655,False,0.03575592115521431,0.00048121511936187467,0.034170981496572495,-0.0011037245392799405,0.03499182313680649,-0.000282882899045947,0.03564206883311272,0.00036736279726028165,0.03581273555755615,0.0005380295217037173
