Dataset,Sample_Index,Sample_ID,Member_Seed,Member_Prediction,Ensemble_Mean,Signed_Deviation,Absolute_Deviation,Standardized_Deviation
Validation,38,Validation_0038,202,0.021434200927615166,0.021136625111103056,0.00029757581651210924,0.00029757581651210924,0.4440932705427493
Validation,39,Validation_0039,202,0.0005964181618764997,1.3757811393588781e-05,0.0005826603504829108,0.0005826603504829108,0.8412436230640974
Validation,40,Validation_0040,202,0.03319235146045685,0.0332972064614296,-0.00010485500097275058,0.00010485500097275058,-0.17842213427739048
Validation,41,Validation_0041,202,0.009906094521284103,0.01001257672905922,-0.00010648220777511631,0.00010648220777511631,-0.15355805603068093
Validation,42,Validation_0042,202,0.03834084793925285,0.03794778361916542,0.00039306432008743425,0.00039306432008743425,1.4308367531127981
Validation,43,Validation_0043,202,0.010864488780498505,0.010345926694571971,0.0005185620859265334,0.0005185620859265334,1.0179037782427383
Validation,44,Validation_0044,202,0.012672754004597664,0.012356753461062908,0.0003160005435347557,0.0003160005435347557,1.461712341582969
Validation,45,Validation_0045,202,0.03316868469119072,0.03387839794158935,-0.0007097132503986331,0.0007097132503986331,-1.756993346222917
Validation,46,Validation_0046,202,0.027558498084545135,0.027379701286554335,0.00017879679799080034,0.00017879679799080034,0.29347426460823856
Validation,47,Validation_0047,202,0.02533940225839615,0.02547423392534256,-0.00013483166694640975,0.00013483166694640975,-0.12910538888515952
Validation,48,Validation_0048,202,0.02804579585790634,0.028696279972791672,-0.0006504841148853302,0.0006504841148853302,-0.7089343247445951
Validation,49,Validation_0049,202,0.038905203342437744,0.038363897055387494,0.00054130628705025,0.00054130628705025,0.937949451683328
Validation,50,Validation_0050,202,0.03501390665769577,0.0345132552087307,0.0005006514489650712,0.0005006514489650712,0.9867846352461561
Validation,51,Validation_0051,202,0.01868300698697567,0.0188982006162405,-0.00021519362926483016,0.00021519362926483016,-0.3159905847695501
Validation,52,Validation_0052,202,0.03487899526953697,0.034501857310533526,0.0003771379590034457,0.0003771379590034457,0.8443326551401068
Validation,53,Validation_0053,202,0.0038816139567643404,0.003757676435634494,0.00012393752112984649,0.00012393752112984649,0.22302689780298027
Validation,54,Validation_0054,202,0.007659102790057659,0.00646426435559988,0.001194838434457779,0.001194838434457779,1.0305646596408062
Validation,55,Validation_0055,202,0.00889830943197012,0.00895572230219841,-5.741287022829021e-05,5.741287022829021e-05,-0.09302632360831109
Validation,56,Validation_0056,202,0.030627364292740822,0.03077784962952137,-0.0001504853367805467,0.0001504853367805467,-0.29325598887500487
Validation,57,Validation_0057,202,0.01457268837839365,0.014847618900239468,-0.0002749305218458179,0.0002749305218458179,-0.2745767411940542
Validation,58,Validation_0058,202,0.004529994912445545,0.0038668624125421046,0.0006631324999034406,0.0006631324999034406,0.6371528190936555
Validation,59,Validation_0059,202,0.025223135948181152,0.02508586533367634,0.00013727061450481345,0.00013727061450481345,0.49554333052836075
Validation,60,Validation_0060,202,0.029352426528930664,0.02949203662574291,-0.00013961009681224754,0.00013961009681224754,-0.2519962706779339
Validation,61,Validation_0061,202,0.024473823606967926,0.024500950053334237,-2.7126446366310814e-05,2.7126446366310814e-05,-0.051621708848295235
Validation,62,Validation_0062,202,0.012200863100588322,0.012084842845797538,0.00011602025479078362,0.00011602025479078362,0.4555913523289361
Validation,63,Validation_0063,202,0.024677036330103874,0.025374581292271613,-0.0006975449621677392,0.0006975449621677392,-1.071821402858235
Validation,64,Validation_0064,202,0.03941761329770088,0.03892544135451317,0.000492171943187715,0.000492171943187715,1.4659255960221647
Validation,65,Validation_0065,202,0.035897012799978256,0.03540821447968483,0.0004887983202934293,0.0004887983202934293,1.0425513544284177
Validation,66,Validation_0066,202,0.006238550879061222,0.005764315882697701,0.0004742349963635208,0.0004742349963635208,0.3830542056997533
Validation,67,Validation_0067,202,0.022174647077918053,0.022169039025902747,5.608052015305953e-06,5.608052015305953e-06,0.014164555972862994
Validation,68,Validation_0068,202,0.03527040407061577,0.034751095622777936,0.0005193084478378324,0.0005193084478378324,0.6046379018289758
Validation,69,Validation_0069,202,0.03523167967796326,0.03448900431394577,0.000742675364017488,0.000742675364017488,1.3037510714972653
Validation,70,Validation_0070,202,0.031134914606809616,0.03184767812490463,-0.0007127635180950165,0.0007127635180950165,-1.0474346797306033
Validation,71,Validation_0071,202,0.018221130594611168,0.019040195271372795,-0.0008190646767616272,0.0008190646767616272,-1.164585814553844
Validation,72,Validation_0072,202,0.03204571455717087,0.03144628033041954,0.0005994342267513289,0.0005994342267513289,1.6477718760591396
Validation,73,Validation_0073,202,0.03725556656718254,0.03691612482070923,0.0003394417464733096,0.0003394417464733096,1.5218792103336936
Validation,74,Validation_0074,202,0.02224821224808693,0.022393527254462243,-0.0001453150063753135,0.0001453150063753135,-0.22850821352227582
Validation,75,Validation_0075,202,0.016783738508820534,0.016852616518735885,-6.887800991535117e-05,6.887800991535117e-05,-0.10888489582092224
Validation,76,Validation_0076,202,0.008397386409342289,0.008688789792358875,-0.0002914033830165863,0.0002914033830165863,-0.3092303820096942
Validation,77,Validation_0077,202,0.026343123987317085,0.026292648166418076,5.0475820899009705e-05,5.0475820899009705e-05,0.08041439336642926
Validation,78,Validation_0078,202,0.01684890314936638,0.01730031594634056,-0.0004514127969741828,0.0004514127969741828,-0.5585164854318284
Validation,79,Validation_0079,202,0.03577500954270363,0.034759768098592755,0.0010152414441108731,0.0010152414441108731,1.778035347497887
Validation,80,Validation_0080,202,0.009533382952213287,0.009025274775922298,0.0005081081762909889,0.0005081081762909889,0.786230627514903
Validation,81,Validation_0081,202,0.03534923493862152,0.034792707115411756,0.0005565278232097653,0.0005565278232097653,1.483803274493808
Validation,82,Validation_0082,202,0.03502867370843887,0.03463271036744118,0.00039596334099769454,0.00039596334099769454,1.5794427939997078
Validation,83,Validation_0083,202,0.020320948213338852,0.020125867053866386,0.0001950811594724662,0.0001950811594724662,0.40641188190336824
Validation,84,Validation_0084,202,0.036402568221092224,0.03609190732240677,0.0003106608986854567,0.0003106608986854567,1.0663381263494038
Validation,85,Validation_0085,202,0.03613106906414032,0.03569791093468666,0.00043315812945365906,0.00043315812945365906,1.2497362147384363
Validation,86,Validation_0086,202,0.0028126381803303957,0.002414542459882796,0.0003980957204475998,0.0003980957204475998,0.5035865201015985
Validation,87,Validation_0087,202,0.03861710801720619,0.038221660256385806,0.000395447760820386,0.000395447760820386,1.4597053524540144
Validation,88,Validation_0088,202,0.012893342413008213,0.013327951170504093,-0.0004346087574958798,0.0004346087574958798,-0.34252768418772334
Validation,89,Validation_0089,202,0.03552158921957016,0.03520264849066734,0.00031894072890281677,0.00031894072890281677,0.9527623237407105
Validation,90,Validation_0090,202,0.036092888563871384,0.036177683621644974,-8.479505777359009e-05,8.479505777359009e-05,-0.1605110953865089
Validation,91,Validation_0091,202,0.03844673931598663,0.03793270140886307,0.0005140379071235657,0.0005140379071235657,1.058207920667548
Validation,92,Validation_0092,202,0.025613263249397278,0.025415168330073356,0.0001980949193239219,0.0001980949193239219,0.4217884789612506
Validation,93,Validation_0093,202,0.011667764745652676,0.011023933999240398,0.0006438307464122772,0.0006438307464122772,1.1567891944287834
Validation,94,Validation_0094,202,0.02229011245071888,0.023253358155488967,-0.0009632457047700875,0.0009632457047700875,-1.7502906227355413
Validation,95,Validation_0095,202,0.02376910112798214,0.0242240022867918,-0.0004549011588096605,0.0004549011588096605,-0.45296442624467975
Validation,96,Validation_0096,202,0.008886336348950863,0.008028856106102466,0.0008574802428483966,0.0008574802428483966,1.1514667949367559
Validation,97,Validation_0097,202,0.02944060228765011,0.029190929606556892,0.00024967268109321594,0.00024967268109321594,0.33887440203718994
Validation,98,Validation_0098,202,0.015484106726944447,0.015065626055002213,0.00041848067194223335,0.00041848067194223335,0.6547074359749376
Validation,99,Validation_0099,202,0.011064507998526096,0.010699798725545407,0.00036470927298068966,0.00036470927298068966,0.43931583633172794
Test,0,Test_0000,11,0.029328476637601852,0.028192714601755143,0.0011357620358467095,0.0011357620358467095,1.1033112123795064
Test,1,Test_0001,11,-0.00027523082098923624,0.0019354157440830023,-0.0022106465650722383,0.0022106465650722383,-1.6970037042308295
Test,2,Test_0002,11,0.03137160837650299,0.03082413338124752,0.000547474995255471,0.000547474995255471,0.715820510851627
Test,3,Test_0003,11,0.03848334401845932,0.039148928970098494,-0.000665584951639174,0.000665584951639174,-1.4283779092417446
Test,4,Test_0004,11,0.007861492224037647,0.008498802967369556,-0.0006373107433319085,0.0006373107433319085,-1.294243795574639
Test,5,Test_0005,11,0.03329095244407654,0.03268431201577186,0.000606640428304675,0.000606640428304675,1.0143378402942818
Test,6,Test_0006,11,0.021753661334514618,0.020329218730330466,0.001424442604184152,0.001424442604184152,1.6730889084034042
Test,7,Test_0007,11,0.03333273530006409,0.03368760943412781,-0.0003548741340637235,0.0003548741340637235,-1.7508549806233038
Test,8,Test_0008,11,0.03131905943155289,0.03142721988260746,-0.00010816045105457167,0.00010816045105457167,-0.25175481396855454
Test,9,Test_0009,11,0.03768478333950043,0.03760513514280319,7.96481966972365e-05,7.96481966972365e-05,0.2523660599764018
Test,10,Test_0010,11,0.024438684806227684,0.022804486379027367,0.0016341984272003167,0.0016341984272003167,1.6758727164622802
Test,11,Test_0011,11,0.03524443134665489,0.03397245928645134,0.0012719720602035536,0.0012719720602035536,1.7311289618325845
Test,12,Test_0012,11,0.021703673526644707,0.02121214345097542,0.0004915300756692872,0.0004915300756692872,0.8345743928407486
Test,13,Test_0013,11,0.026048988103866577,0.02492340877652168,0.0011255793273448958,0.0011255793273448958,1.4226841607327205
Test,14,Test_0014,11,0.0361446887254715,0.03606520816683769,7.948055863380571e-05,7.948055863380571e-05,0.09891815639376955
Test,15,Test_0015,11,0.037012979388237,0.036887770891189574,0.0001252084970474257,0.0001252084970474257,0.2526973986358341
Test,16,Test_0016,11,0.021010445430874825,0.01965560279786587,0.0013548426330089562,0.0013548426330089562,1.5627051531159442
Test,17,Test_0017,11,0.003526858286932111,0.0027659315848723052,0.0007609267020598056,0.0007609267020598056,0.8152321978025149
Test,18,Test_0018,11,0.037745632231235504,0.037868086248636246,-0.00012245401740074158,0.00012245401740074158,-0.6610623161962621
Test,19,Test_0019,11,0.03653368726372719,0.03643096461892128,0.00010272264480590959,0.00010272264480590959,0.27516382483815555
Test,20,Test_0020,11,0.04196849465370178,0.041466948390007016,0.000501546263694766,0.000501546263694766,1.0328696802802244
Test,21,Test_0021,11,0.03350961208343506,0.0341958113014698,-0.0006861992180347415,0.0006861992180347415,-1.4329773451618035
Test,22,Test_0022,11,0.004255318082869053,0.0053432976827025415,-0.0010879795998334886,0.0010879795998334886,-1.5917131910523261
Test,23,Test_0023,11,0.03455117717385292,0.0345561221241951,-4.9449503421797325e-06,4.9449503421797325e-06,-0.010002010161950953
Test,24,Test_0024,11,0.02072478085756302,0.01978771612048149,0.0009370647370815291,0.0009370647370815291,1.6273473236669354
Test,25,Test_0025,11,0.03945479169487953,0.038877100497484204,0.0005776911973953275,0.0005776911973953275,1.2237020596441497
Test,26,Test_0026,11,0.03216858208179474,0.03256629407405853,-0.00039771199226379395,0.00039771199226379395,-1.0489202043806116
Test,27,Test_0027,11,0.003890685038641095,0.003543576970696449,0.00034710806794464606,0.00034710806794464606,0.6951955742520531
Test,28,Test_0028,11,0.022518571466207504,0.02166334502398968,0.0008552264422178255,0.0008552264422178255,1.0046474502010911
Test,29,Test_0029,11,0.03575592115521431,0.035274706035852435,0.00048121511936187467,0.00048121511936187467,0.6884643342992558
Test,30,Test_0030,11,0.038048163056373596,0.03815213143825531,-0.00010396838188171664,0.00010396838188171664,-0.2860251749403641
Test,31,Test_0031,11,0.01580098085105419,0.01584770493209362,-4.67240810394301e-05,4.67240810394301e-05,-0.06359597803763728
Test,32,Test_0032,11,0.039165742695331573,0.038982517272233966,0.0001832254230976077,0.0001832254230976077,0.5970016105466366
Test,33,Test_0033,11,0.030344774946570396,0.030227553471922873,0.00011722147464752336,0.00011722147464752336,0.24656451211419894
Test,34,Test_0034,11,0.018737994134426117,0.018801451101899146,-6.34569674730287e-05,6.34569674730287e-05,-0.14419665443774585
Test,35,Test_0035,11,0.019419299438595772,0.01852170154452324,0.0008975978940725313,0.0008975978940725313,1.3987770081073376
Test,36,Test_0036,11,0.03768462687730789,0.03796341717243194,-0.0002787902951240512,0.0002787902951240512,-0.6378929936909992
Test,37,Test_0037,11,0.03151234984397888,0.03190508857369423,-0.0003927387297153473,0.0003927387297153473,-0.4427536979090615
Test,38,Test_0038,11,0.012965605594217777,0.013684233464300633,-0.0007186278700828559,0.0007186278700828559,-0.6692017214565044
Test,39,Test_0039,11,0.01770375482738018,0.017393660545349122,0.00031009428203105857,0.00031009428203105857,1.0269129448085204
Test,40,Test_0040,11,0.03617863357067108,0.03622712567448616,-4.8492103815078735e-05,4.8492103815078735e-05,-0.10063198287881249
Test,41,Test_0041,11,0.03747836500406265,0.03766464963555336,-0.00018628463149070879,0.00018628463149070879,-0.6238084900779437
Test,42,Test_0042,11,0.00028937231400050223,0.0018761396466288715,-0.0015867673326283693,0.0015867673326283693,-1.6229722037354732
Test,43,Test_0043,11,0.037299543619155884,0.03721804246306419,8.150115609169284e-05,8.150115609169284e-05,0.2993464658045477
Test,44,Test_0044,11,0.016699720174074173,0.016224480047822,0.0004752401262521737,0.0004752401262521737,0.7329977042142778
Test,45,Test_0045,11,0.03177281841635704,0.03115663826465607,0.0006161801517009721,0.0006161801517009721,1.621427992198743
Test,46,Test_0046,11,0.0022288274485617876,0.0035649712663143873,-0.0013361438177525997,0.0013361438177525997,-1.1618406763311924
Test,47,Test_0047,11,0.037201736122369766,0.03679937869310379,0.00040235742926597595,0.00040235742926597595,0.6944611426642848
Test,48,Test_0048,11,0.037094596773386,0.03746616095304489,-0.00037156417965888977,0.00037156417965888977,-1.3371125632922691
Test,49,Test_0049,11,0.006302443332970142,0.007279920764267445,-0.0009774774312973026,0.0009774774312973026,-1.3113918895110603
Test,50,Test_0050,11,0.039208486676216125,0.03848054558038712,0.0007279410958290072,0.0007279410958290072,1.4714321030270332
Test,51,Test_0051,11,0.004691208712756634,0.004898892529308796,-0.000207683816552162,0.000207683816552162,-0.41942086388549066
Test,52,Test_0052,11,0.012770029716193676,0.01246288288384676,0.00030714683234691655,0.00030714683234691655,1.2029151589984222
Test,53,Test_0053,11,0.02221773937344551,0.021872729063034058,0.00034501031041145325,0.00034501031041145325,1.171598472678307
Test,54,Test_0054,11,0.0018837257521227002,0.002369631454348564,-0.00048590570222586385,0.00048590570222586385,-0.8651115076881177
Test,55,Test_0055,11,0.010440392419695854,0.010668744705617428,-0.00022835228592157399,0.00022835228592157399,-0.6461186378437496
Test,56,Test_0056,11,0.03464434668421745,0.03488902673125267,-0.00024468004703522006,0.00024468004703522006,-0.7206270965970913
Test,57,Test_0057,11,0.03613751381635666,0.036227142065763475,-8.962824940681596e-05,8.962824940681596e-05,-0.2914258872291814
Test,58,Test_0058,11,0.03675873205065727,0.03678829893469811,-2.9566884040835295e-05,2.9566884040835295e-05,-0.06947547051955551
Test,59,Test_0059,11,0.017481956630945206,0.01675097309052944,0.0007309835404157652,0.0007309835404157652,0.8960062876197616
Test,60,Test_0060,11,0.036936111748218536,0.036243198066949846,0.0006929136812686906,0.0006929136812686906,1.5840372440112525
Test,61,Test_0061,11,0.03813604637980461,0.03828203901648521,-0.00014599263668060164,0.00014599263668060164,-0.3912510984635076
Test,62,Test_0062,11,0.03751686215400696,0.03718632236123085,0.0003305397927761064,0.0003305397927761064,0.9140306076193241
Test,63,Test_0063,11,0.021512696519494057,0.021047895774245262,0.00046480074524879456,0.00046480074524879456,1.246771752989982
Test,64,Test_0064,11,0.03598073869943619,0.03567650094628334,0.0003042377531528445,0.0003042377531528445,0.7553177138177689
Test,65,Test_0065,11,0.03586660698056221,0.035532936453819275,0.0003336705267429352,0.0003336705267429352,0.8497704301899919
Test,66,Test_0066,11,0.03494073450565338,0.03448933586478233,0.00045139864087104936,0.00045139864087104936,0.7942591272758837
Test,67,Test_0067,11,0.011569730937480927,0.011677531711757182,-0.00010780077427625587,0.00010780077427625587,-0.2876697867056919
Test,68,Test_0068,11,0.03396791219711304,0.03441469371318817,-0.0004467815160751343,0.0004467815160751343,-0.8578949517248362
Test,69,Test_0069,11,0.03742736205458641,0.037544193863868716,-0.00011683180928230563,0.00011683180928230563,-0.2655895800288796
Test,70,Test_0070,11,0.008326672948896885,0.0088337829336524,-0.0005071099847555154,0.0005071099847555154,-1.1929114185736718
Test,71,Test_0071,11,0.03205069154500961,0.03066435605287552,0.0013863354921340929,0.0013863354921340929,1.4380359964819422
Test,72,Test_0072,11,0.01618279702961445,0.01607072688639164,0.00011207014322280745,0.00011207014322280745,0.3827350562991532
Test,73,Test_0073,11,0.03634645789861679,0.035952089726924895,0.0003943681716918959,0.0003943681716918959,0.9318356451531121
Test,74,Test_0074,11,0.020913317799568176,0.02118048779666424,-0.0002671699970960631,0.0002671699970960631,-1.4627412287843813
Test,75,Test_0075,11,0.01065211184322834,0.01133883073925972,-0.0006867188960313804,0.0006867188960313804,-1.1880737536624613
Test,76,Test_0076,11,0.034005723893642426,0.03502665087580681,-0.001020926982164383,0.001020926982164383,-1.2790576315239834
Test,77,Test_0077,11,0.03899867460131645,0.03856367990374565,0.0004349946975708008,0.0004349946975708008,1.0482049669351061
Test,78,Test_0078,11,0.012272177264094353,0.011654018238186837,0.0006181590259075158,0.0006181590259075158,0.8573259248199869
Test,79,Test_0079,11,0.0107941385358572,0.011955166049301625,-0.0011610275134444244,0.0011610275134444244,-1.4862522452286049
Test,80,Test_0080,11,0.014477898366749287,0.014214778877794742,0.0002631194889545444,0.0002631194889545444,0.5298610306831544
Test,81,Test_0081,11,0.0359404981136322,0.03695358037948608,-0.001013082265853879,0.001013082265853879,-1.418409501109552
Test,82,Test_0082,11,0.007798389531672001,0.008397194929420948,-0.0005988053977489475,0.0005988053977489475,-1.33709889066945
Test,83,Test_0083,11,0.03418975695967674,0.033582663536071776,0.0006070934236049666,0.0006070934236049666,1.149142190462978
Test,84,Test_0084,11,0.012272708117961884,0.01201484315097332,0.0002578649669885639,0.0002578649669885639,0.8074265516454113
Test,85,Test_0085,11,0.02371939830482006,0.023491095378994943,0.00022830292582511763,0.00022830292582511763,0.4992021298872049
Test,86,Test_0086,11,0.011320016346871853,0.012931043095886708,-0.0016110267490148551,0.0016110267490148551,-1.7234502135848202
Test,87,Test_0087,11,0.014780083671212196,0.013873528875410556,0.0009065547958016403,0.0009065547958016403,1.4631723138266022
Test,88,Test_0088,11,0.005857544951140881,0.0068224923685193065,-0.0009649474173784259,0.0009649474173784259,-0.9273509947999514
Test,89,Test_0089,11,0.03440655767917633,0.03507073223590851,-0.0006641745567321777,0.0006641745567321777,-0.9857219677289958
Test,90,Test_0090,11,0.03411705419421196,0.03366486355662346,0.000452190637588501,0.000452190637588501,1.250513394105414
Test,91,Test_0091,11,0.04043589159846306,0.04007003456354141,0.0003658570349216461,0.0003658570349216461,0.8534120019185581
Test,92,Test_0092,11,0.030833562836050987,0.03035808876156807,0.0004754740744829164,0.0004754740744829164,0.8827410426818755
Test,93,Test_0093,11,0.027987925335764885,0.02724023684859276,0.0007476884871721254,0.0007476884871721254,1.3242364811256657
Test,94,Test_0094,11,0.03435453400015831,0.03394862785935402,0.0004059061408042894,0.0004059061408042894,1.035470952322851
Test,95,Test_0095,11,0.03298574686050415,0.033549463003873826,-0.0005637161433696761,0.0005637161433696761,-0.9604877969139682
Test,96,Test_0096,11,0.010332097299396992,0.008636133186519146,0.0016959641128778454,0.0016959641128778454,1.375500931896178
Test,97,Test_0097,11,0.016289686784148216,0.01626104414463043,2.8642639517784813e-05,2.8642639517784813e-05,0.05779243984505746
Test,98,Test_0098,11,8.651349344290793e-05,0.0009390305138367693,-0.0008525170203938614,0.0008525170203938614,-1.0080074005286024
Test,99,Test_0099,11,0.009743824601173401,0.008540287986397744,0.0012035366147756573,0.0012035366147756573,1.437086173705454
Test,0,Test_0000,42,0.02898513711988926,0.028192714601755143,0.0007924225181341164,0.0007924225181341164,0.7697815401512272
Test,1,Test_0001,42,0.0020282280165702105,0.0019354157440830023,9.28122724872082e-05,9.28122724872082e-05,0.07124737744033119
Test,2,Test_0002,42,0.02967238239943981,0.03082413338124752,-0.001151750981807708,0.001151750981807708,-1.5059080018563054
Test,3,Test_0003,42,0.03927703946828842,0.039148928970098494,0.00012811049818992754,0.00012811049818992754,0.27493140448230774
Test,4,Test_0004,42,0.009166841395199299,0.008498802967369556,0.0006680384278297431,0.0006680384278297431,1.3566452464050167
Test,5,Test_0005,42,0.03323908522725105,0.03268431201577186,0.0005547732114791898,0.0005547732114791898,0.9276128575168151
Test,6,Test_0006,42,0.01974528655409813,0.020329218730330466,-0.0005839321762323366,0.0005839321762323366,-0.6858615745165407
Test,7,Test_0007,42,0.03377621993422508,0.03368760943412781,8.8610500097272e-05,8.8610500097272e-05,0.43718073688338116
Test,8,Test_0008,42,0.03149830549955368,0.03142721988260746,7.108561694622179e-05,7.108561694622179e-05,0.16545924222437464
Test,9,Test_0009,42,0.037508755922317505,0.03760513514280319,-9.637922048568587e-05,9.637922048568587e-05,-0.30537846613184366
Test,10,Test_0010,42,0.022114820778369904,0.022804486379027367,-0.0006896656006574638,0.0006896656006574638,-0.7072530143138728
Test,11,Test_0011,42,0.03363202139735222,0.03397245928645134,-0.0003404378890991197,0.0003404378890991197,-0.4633292726809764
Test,12,Test_0012,42,0.021792661398649216,0.02121214345097542,0.0005805179476737962,0.0005805179476737962,0.9856678923529165
Test,13,Test_0013,42,0.024984819814562798,0.02492340877652168,6.14110380411162e-05,6.14110380411162e-05,0.0776209272795923
Test,14,Test_0014,42,0.03677878901362419,0.03606520816683769,0.0007135808467865004,0.0007135808467865004,0.888092673420176
Test,15,Test_0015,42,0.03623508661985397,0.036887770891189574,-0.0006526842713356004,0.0006526842713356004,-1.3172557884355034
Test,16,Test_0016,42,0.01925431564450264,0.01965560279786587,-0.00040128715336322854,0.00040128715336322854,-0.4628533876641008
Test,17,Test_0017,42,0.001347278361208737,0.0027659315848723052,-0.0014186532236635683,0.0014186532236635683,-1.5198990682232296
Test,18,Test_0018,42,0.037913501262664795,0.037868086248636246,4.5415014028549194e-05,4.5415014028549194e-05,0.24517084045963408
Test,19,Test_0019,42,0.03633759915828705,0.03643096461892128,-9.336546063423018e-05,9.336546063423018e-05,-0.25009867400155805
Test,20,Test_0020,42,0.04095936939120293,0.041466948390007016,-0.0005075789988040896,0.0005075789988040896,-1.0452933182068236
Test,21,Test_0021,42,0.034360919147729874,0.0341958113014698,0.00016510784626007358,0.00016510784626007358,0.34479171205812253
Test,22,Test_0022,42,0.005887684412300587,0.0053432976827025415,0.0005443867295980452,0.0005443867295980452,0.7964373032983891
Test,23,Test_0023,42,0.034296538680791855,0.0345561221241951,-0.0002595834434032454,0.0002595834434032454,-0.5250520347286254
Test,24,Test_0024,42,0.019152995198965073,0.01978771612048149,-0.0006347209215164171,0.0006347209215164171,-1.1022839213031703
Test,25,Test_0025,42,0.03870806097984314,0.038877100497484204,-0.00016903951764106473,0.00016903951764106473,-0.35807020572804316
Test,26,Test_0026,42,0.03254725784063339,0.03256629407405853,-1.903623342514038e-05,1.903623342514038e-05,-0.05020590337565498
Test,27,Test_0027,42,0.0030720282811671495,0.003543576970696449,-0.00047154868952929956,0.00047154868952929956,-0.9444279527878976
Test,28,Test_0028,42,0.02238229103386402,0.02166334502398968,0.0007189460098743425,0.0007189460098743425,0.8445567629777995
Test,29,Test_0029,42,0.034170981496572495,0.035274706035852435,-0.0011037245392799405,0.0011037245392799405,-1.5790754479883449
Test,30,Test_0030,42,0.038125406950712204,0.03815213143825531,-2.6724487543108855e-05,2.6724487543108855e-05,-0.07352116178364324
Test,31,Test_0031,42,0.014802087098360062,0.01584770493209362,-0.00104561783373356,0.00104561783373356,-1.4231866590113342
Test,32,Test_0032,42,0.03883909434080124,0.038982517272233966,-0.00014342293143272677,0.00014342293143272677,-0.46731353983035595
Test,33,Test_0033,42,0.03014414757490158,0.030227553471922873,-8.340589702129225e-05,8.340589702129225e-05,-0.17543657737065105
Test,34,Test_0034,42,0.018547076731920242,0.018801451101899146,-0.00025437436997890334,0.00025437436997890334,-0.578028459069643
Test,35,Test_0035,42,0.018683329224586487,0.01852170154452324,0.0001616276800632463,0.0001616276800632463,0.2518734549614807
Test,36,Test_0036,42,0.0381012000143528,0.03796341717243194,0.00013778284192085544,0.00013778284192085544,0.3152574212565043
Test,37,Test_0037,42,0.032133426517248154,0.03190508857369423,0.00022833794355392456,0.00022833794355392456,0.2574166009925351
Test,38,Test_0038,42,0.012479842640459538,0.013684233464300633,-0.0012043908238410957,0.0012043908238410957,-1.1215546267749834
Test,39,Test_0039,42,0.016924547031521797,0.017393660545349122,-0.0004691135138273246,0.0004691135138273246,-1.553523453507731
Test,40,Test_0040,42,0.03591013327240944,0.03622712567448616,-0.0003169924020767212,0.0003169924020767212,-0.6578302748040188
Test,41,Test_0041,42,0.03746737539768219,0.03766464963555336,-0.00019727423787117143,0.00019727423787117143,-0.660609216514087
Test,42,Test_0042,42,0.0022935897577553988,0.0018761396466288715,0.00041745011112652723,0.00041745011112652723,0.42697496531037743
Test,43,Test_0043,42,0.037131477147340775,0.03721804246306419,-8.656531572341641e-05,8.656531572341641e-05,-0.31794667174912356
Test,44,Test_0044,42,0.01524457335472107,0.016224480047822,-0.00097990669310093,0.00097990669310093,-1.5113819661053953
Test,45,Test_0045,42,0.03123701922595501,0.03115663826465607,8.038096129894118e-05,8.038096129894118e-05,0.21151596709203355
Test,46,Test_0046,42,0.002501716138795018,0.0035649712663143873,-0.0010632551275193691,0.0010632551275193691,-0.9245509652902096
Test,47,Test_0047,42,0.0370497889816761,0.03679937869310379,0.0002504102885723114,0.0002504102885723114,0.4322033159772104
Test,48,Test_0048,42,0.03771732375025749,0.03746616095304489,0.0002511627972126007,0.0002511627972126007,0.9038355954895989
Test,49,Test_0049,42,0.006981258280575275,0.007279920764267445,-0.00029866248369216954,0.00029866248369216954,-0.4006880837088246
Test,50,Test_0050,42,0.03808927536010742,0.03848054558038712,-0.0003912702202796964,0.0003912702202796964,-0.7908985581070177
Test,51,Test_0051,42,0.005580815486609936,0.004898892529308796,0.00068192295730114,0.00068192295730114,1.3771545641003644
Test,52,Test_0052,42,0.012430972419679165,0.01246288288384676,-3.191046416759456e-05,3.191046416759456e-05,-0.12497469299803711
Test,53,Test_0053,42,0.021537641063332558,0.021872729063034058,-0.00033508799970149994,0.00033508799970149994,-1.137903931609789
Test,54,Test_0054,42,0.0017389963613823056,0.002369631454348564,-0.0006306350929662584,0.0006306350929662584,-1.1227892028801068
Test,55,Test_0055,42,0.010196935385465622,0.010668744705617428,-0.0004718093201518062,0.0004718093201518062,-1.334975886176009
Test,56,Test_0056,42,0.0349883958697319,0.03488902673125267,9.936913847923001e-05,9.936913847923001e-05,0.2926601274657035
Test,57,Test_0057,42,0.03610079735517502,0.036227142065763475,-0.0001263447105884566,0.0001263447105884566,-0.4108093109442685
Test,58,Test_0058,42,0.03708267956972122,0.03678829893469811,0.0002943806350231143,0.0002943806350231143,0.6917277147578182
Test,59,Test_0059,42,0.015695426613092422,0.01675097309052944,-0.001055546477437018,0.001055546477437018,-1.2938407342530927
Test,60,Test_0060,42,0.036131519824266434,0.036243198066949846,-0.00011167824268341203,0.00011167824268341203,-0.2553023566115077
Test,61,Test_0061,42,0.03817856311798096,0.03828203901648521,-0.00010347589850425581,0.00010347589850425581,-0.27730891005729635
Test,62,Test_0062,42,0.03685642033815384,0.03718632236123085,-0.0003299020230770125,0.0003299020230770125,-0.9122670044516449
